T,Flux,E
2437.50444,15.718,0.006
2625.83064,15.720,0.004
2672.83866,15.722,0.004
2672.84875,15.727,0.004
2672.85890,15.724,0.004
2673.83040,15.724,0.006
2673.85056,15.714,0.004
2673.86994,15.727,0.006
2674.83871,15.716,0.004
2674.84879,15.722,0.006
2674.85887,15.718,0.006
2674.86895,15.710,0.006
2675.85300,15.714,0.004
2675.86809,15.725,0.006
2676.84843,15.719,0.004
2676.85848,15.717,0.004
2677.84622,15.733,0.006
2677.85633,15.730,0.006
2677.86645,15.729,0.006
2678.85974,15.723,0.006
2678.86989,15.726,0.006
2679.85217,15.726,0.006
2679.86228,15.721,0.006
2681.77535,15.722,0.004
2681.77867,15.725,0.004
2681.78199,15.717,0.004
2681.78530,15.719,0.006
2681.79192,15.725,0.006
2681.79525,15.728,0.006
2681.79856,15.714,0.006
2681.80188,15.726,0.006
2681.80521,15.725,0.006
2681.80852,15.727,0.006
2681.81183,15.729,0.006
2681.81764,15.726,0.006
2681.82195,15.718,0.006
2681.82526,15.714,0.004
2681.82857,15.715,0.006
2681.83191,15.724,0.004
2681.83882,15.724,0.004
2681.84215,15.726,0.004
2681.85356,15.725,0.006
2681.85688,15.717,0.004
2681.86354,15.728,0.006
2681.86686,15.720,0.006
2681.87018,15.727,0.006
