T,Flux,E
5709.57665,14.350,0.003
5709.63443,14.346,0.003
5712.57496,14.347,0.003
5712.77362,14.345,0.003
5713.73935,14.336,0.003
5713.75526,14.334,0.003
5713.76969,14.341,0.003
5714.58614,14.344,0.003
5714.59625,14.362,0.003
5714.61068,14.343,0.003
5715.56529,14.342,0.003
5715.58120,14.331,0.003
5715.62960,14.345,0.003
5715.72892,14.332,0.003
5715.74234,14.342,0.003
5715.75981,14.348,0.003
5716.78464,14.339,0.003
5716.79784,14.338,0.003
5722.54508,14.348,0.003
5725.53762,14.343,0.003
5725.61375,14.341,0.003
5726.54245,14.334,0.003
5734.59039,14.346,0.003
5734.79109,14.331,0.003
5734.80629,14.343,0.003
5734.82690,14.347,0.003
5734.83979,14.349,0.003
5734.85667,14.339,0.003
5734.86951,14.337,0.003
5734.88444,14.335,0.003
5735.64400,14.333,0.003
5735.66042,14.333,0.003
5735.67491,14.335,0.003
5735.68931,14.327,0.003
5735.78650,14.336,0.003
5735.80117,14.337,0.003
5735.81597,14.336,0.003
5735.83288,14.335,0.003
5735.84794,14.346,0.003
5736.75711,14.343,0.003
5736.78116,14.334,0.003
5737.50438,14.340,0.003
5738.57371,14.334,0.003
5738.69442,14.345,0.003
5738.70726,14.332,0.003
5738.72007,14.332,0.003
5739.51261,14.335,0.003
5739.84257,14.343,0.003
5740.49546,14.336,0.003
5740.73454,14.343,0.003
5740.74709,14.339,0.003
5740.76081,14.342,0.003
5740.77343,14.336,0.003
5740.79195,14.337,0.003
5740.80550,14.350,0.003
5740.81835,14.340,0.003
5740.83101,14.335,0.003
5740.84365,14.334,0.003
5740.85717,14.360,0.003
5741.49247,14.327,0.003
5742.48938,14.346,0.003
5742.53204,14.341,0.003
5744.84838,14.341,0.003
5748.60329,14.342,0.003
5752.59666,14.328,0.003
5752.60923,14.330,0.003
5752.69724,14.338,0.003
5752.71644,14.336,0.003
5752.72900,14.323,0.003
5752.74299,14.324,0.003
5752.75585,14.334,0.003
5752.76890,14.333,0.003
5753.63727,14.336,0.003
5753.70448,14.334,0.003
5757.82026,14.372,0.005
5759.80079,14.368,0.003
5759.80562,14.344,0.003
5762.48227,14.349,0.003
5763.65975,14.343,0.003
5763.67228,14.342,0.003
5763.68495,14.335,0.003
5763.70009,14.337,0.003
5763.71996,14.336,0.003
5763.73254,14.346,0.003
5763.74505,14.337,0.003
5763.75768,14.343,0.003
5763.77050,14.347,0.003
5763.78306,14.351,0.003
5763.79575,14.351,0.003
5765.64584,14.328,0.003
5765.65933,14.339,0.003
5765.67415,14.344,0.003
5765.68898,14.328,0.003
5765.70356,14.343,0.003
5769.70619,14.341,0.003
5769.71948,14.346,0.003
5769.73425,14.342,0.003
5769.74855,14.347,0.003
5770.66269,14.351,0.003
5777.47713,14.341,0.003
5779.58120,14.321,0.003
5779.61024,14.325,0.003
5784.71051,14.355,0.003
5785.47120,14.346,0.003
5787.63219,14.327,0.003
5787.64467,14.332,0.003
5787.65766,14.340,0.003
5787.67112,14.345,0.003
5787.68597,14.342,0.003
5788.46777,14.340,0.003
5790.46874,14.345,0.003
5791.46992,14.351,0.003
5796.47206,14.337,0.003
5799.48223,14.329,0.003
5802.54193,14.332,0.003
5802.55758,14.334,0.003
5802.57290,14.324,0.003
5802.58563,14.338,0.003
5802.63731,14.346,0.003
5804.47294,14.344,0.003
5805.48758,14.339,0.003
5806.49332,14.329,0.003
5807.54734,14.341,0.003
5807.56177,14.344,0.003
5807.57601,14.342,0.003
5807.58891,14.343,0.003
5807.60406,14.338,0.003
5807.61855,14.340,0.003
5807.63122,14.350,0.003
5813.46979,14.331,0.003
5813.50012,14.347,0.003
5815.47344,14.351,0.003
5815.55284,14.337,0.003
5816.47470,14.322,0.003
5816.58419,14.338,0.003
5817.47745,14.327,0.003
5817.58607,14.343,0.003
5818.47879,14.327,0.003
5818.59219,14.336,0.003
5819.47885,14.336,0.003
5819.49142,14.341,0.003
5819.61392,14.341,0.003
5820.48005,14.348,0.003
5822.59789,14.344,0.003
5825.56935,14.336,0.003
5827.48084,14.334,0.003
5832.48561,14.335,0.003
5834.48464,14.343,0.003
5843.49604,14.344,0.003
5844.48357,14.358,0.003
5845.48585,14.339,0.003
5846.48570,14.337,0.003
5846.52760,14.343,0.003
5847.55519,14.343,0.003
5851.48728,14.340,0.003
5857.52584,14.307,0.003
5858.52260,14.326,0.003
5860.49423,14.343,0.003
5866.50160,14.352,0.003
5866.52648,14.342,0.003
5867.50116,14.344,0.003
5874.50444,14.346,0.003
5989.81573,14.339,0.003
5990.82022,14.327,0.003
5990.86166,14.345,0.003
5991.80144,14.340,0.003
5991.83618,14.349,0.003
5991.88784,14.333,0.003
5992.80728,14.343,0.003
5992.85379,14.333,0.003
5992.90839,14.349,0.003
5993.81946,14.358,0.003
5993.85878,14.343,0.003
5994.81332,14.338,0.003
5994.86415,14.338,0.003
5995.80227,14.347,0.003
5995.83096,14.338,0.003
5995.87808,14.339,0.003
5996.79076,14.334,0.003
5996.82053,14.338,0.003
5996.86747,14.334,0.003
5996.90488,14.334,0.003
5999.78194,14.331,0.003
5999.81295,14.338,0.003
5999.86134,14.335,0.003
5999.89970,14.341,0.003
6004.77212,14.335,0.003
6004.81992,14.336,0.003
6004.86849,14.337,0.003
6004.90610,14.335,0.003
6005.77359,14.335,0.003
6005.81692,14.333,0.003
6006.79137,14.337,0.003
6007.75893,14.339,0.003
6007.79117,14.345,0.003
6008.75264,14.336,0.003
6008.78313,14.335,0.003
6008.83143,14.342,0.003
6009.77216,14.339,0.003
6009.82049,14.347,0.003
6009.86753,14.348,0.003
6010.76026,14.326,0.003
6010.79011,14.345,0.003
6011.74181,14.342,0.003
6011.77876,14.333,0.003
6011.84487,14.350,0.003
6012.74451,14.332,0.003
6012.78062,14.345,0.003
6015.72889,14.343,0.003
6016.77834,14.354,0.003
6017.83114,14.354,0.003
6020.73997,14.341,0.003
6020.77790,14.337,0.003
6020.87286,14.352,0.003
6021.83895,14.344,0.003
6022.82523,14.319,0.003
6024.88623,14.338,0.003
6025.72522,14.357,0.003
6025.76710,14.350,0.003
6031.86104,14.333,0.003
6031.91226,14.339,0.003
6032.69644,14.348,0.003
6032.73676,14.338,0.003
6032.78477,14.349,0.003
6033.70935,14.339,0.003
6038.74962,14.344,0.003
6045.91981,14.333,0.003
6048.71211,14.363,0.003
6049.87535,14.338,0.003
6049.91442,14.345,0.003
6051.72921,14.343,0.003
6053.65087,14.348,0.003
6053.68697,14.337,0.003
6054.87901,14.345,0.003
6055.87143,14.334,0.003
6055.93740,14.325,0.003
6056.84831,14.342,0.003
6056.91365,14.347,0.003
6056.91637,14.319,0.003
6056.93266,14.329,0.003
6059.66966,14.345,0.003
6061.68642,14.347,0.003
6061.72476,14.343,0.003
6061.78433,14.331,0.003
6061.82611,14.329,0.003
6061.86422,14.341,0.003
6061.90249,14.345,0.003
6064.72599,14.338,0.003
6065.61873,14.342,0.003
6066.62365,14.341,0.003
6066.66146,14.332,0.003
6066.69954,14.325,0.003
6066.74962,14.334,0.003
6067.60784,14.333,0.003
6067.64824,14.346,0.003
6067.86448,14.333,0.003
6068.65026,14.339,0.003
6069.63222,14.339,0.003
6069.68867,14.335,0.003
6070.59981,14.348,0.003
6070.63805,14.350,0.003
6070.67788,14.350,0.003
6070.76454,14.320,0.003
6071.60007,14.334,0.003
6071.85861,14.334,0.003
6072.60639,14.353,0.003
6075.62225,14.347,0.003
6075.66067,14.333,0.003
6075.70208,14.338,0.003
6075.75530,14.343,0.003
6076.57549,14.332,0.003
6076.61364,14.328,0.003
6076.88626,14.333,0.003
6076.93184,14.335,0.003
6078.59758,14.336,0.003
6078.63480,14.343,0.003
6078.67334,14.344,0.003
6079.57188,14.343,0.003
6079.61120,14.337,0.003
6079.64910,14.341,0.003
6079.85258,14.354,0.003
6080.58153,14.336,0.003
6080.65777,14.332,0.003
6081.57725,14.328,0.003
6081.61507,14.344,0.003
6081.65595,14.345,0.003
6081.70140,14.341,0.003
6082.60904,14.345,0.003
6082.64775,14.350,0.003
6082.81346,14.325,0.003
6082.85137,14.352,0.003
6085.57226,14.338,0.003
6085.62383,14.334,0.003
6085.66016,14.336,0.003
6085.69358,14.337,0.003
6085.74423,14.333,0.003
6085.78415,14.345,0.003
6085.82304,14.349,0.003
6086.55491,14.332,0.003
6086.59580,14.335,0.003
6086.63827,14.345,0.003
6086.67827,14.350,0.003
6086.77965,14.337,0.003
6086.82049,14.339,0.003
6086.86938,14.340,0.003
6087.57516,14.328,0.003
6087.61306,14.325,0.003
6088.58537,14.328,0.003
6088.62366,14.332,0.003
6088.66155,14.331,0.003
6089.62752,14.337,0.003
6089.66661,14.339,0.003
6092.58371,14.334,0.003
6092.62175,14.325,0.003
6092.66211,14.331,0.003
6092.77989,14.334,0.003
6092.86002,14.348,0.003
6093.57683,14.331,0.003
6093.61616,14.342,0.003
6094.57605,14.339,0.003
6094.62756,14.349,0.003
6094.80038,14.341,0.003
6097.71134,14.340,0.003
6097.76439,14.345,0.003
6097.80223,14.331,0.003
6097.83976,14.341,0.003
6097.88018,14.341,0.003
6098.56481,14.354,0.003
6100.52840,14.334,0.003
6100.80853,14.351,0.003
6100.84922,14.319,0.003
6101.52514,14.334,0.003
6101.56313,14.339,0.003
6101.86568,14.350,0.003
6102.62240,14.343,0.003
6102.66178,14.336,0.003
6102.70231,14.343,0.003
6102.74048,14.339,0.003
6102.77927,14.343,0.003
6102.81979,14.339,0.003
6103.63266,14.338,0.003
6103.76031,14.341,0.003
6103.78069,14.335,0.003
6103.82977,14.349,0.003
6104.49742,14.349,0.003
6104.54224,14.339,0.003
6104.57980,14.347,0.003
6104.61593,14.339,0.003
6104.66512,14.350,0.003
6104.74626,14.341,0.003
6104.78577,14.341,0.003
6104.83181,14.349,0.003
6105.50976,14.351,0.003
6105.54284,14.351,0.003
6105.58311,14.353,0.003
6105.65267,14.332,0.003
6105.73441,14.333,0.003
6105.77410,14.339,0.003
6106.63842,14.337,0.003
6108.63499,14.334,0.003
6108.81045,14.344,0.003
6109.66376,14.348,0.003
6109.78463,14.334,0.003
6113.68212,14.342,0.003
6113.72114,14.337,0.003
6113.75958,14.326,0.003
6113.79733,14.341,0.003
6114.57200,14.343,0.003
6114.74357,14.338,0.003
6114.78193,14.343,0.003
6115.50848,14.342,0.003
6115.54592,14.348,0.003
6115.59594,14.334,0.003
6115.64398,14.349,0.003
6115.76156,14.339,0.003
6116.50729,14.333,0.003
6116.54899,14.333,0.003
6116.58784,14.329,0.003
6116.72941,14.338,0.003
6116.81149,14.334,0.003
6117.48901,14.351,0.003
6117.52669,14.345,0.003
6117.56416,14.343,0.003
6117.66569,14.335,0.003
6117.70459,14.340,0.003
6117.74419,14.328,0.003
6117.78229,14.339,0.003
6118.47984,14.351,0.003
6118.51699,14.331,0.003
6118.55592,14.340,0.003
6118.59658,14.333,0.003
6118.70557,14.332,0.003
6118.74458,14.329,0.003
6118.78195,14.332,0.003
6119.50521,14.348,0.003
6119.54647,14.343,0.003
6119.59442,14.352,0.003
6119.68481,14.335,0.003
6119.74993,14.357,0.003
6120.53339,14.336,0.003
6120.59114,14.326,0.003
6120.72981,14.329,0.003
6121.48763,14.344,0.003
6121.62001,14.335,0.003
6121.73225,14.333,0.003
6123.50662,14.339,0.003
6123.71389,14.339,0.003
6123.75216,14.335,0.003
6124.68378,14.337,0.003
6124.72309,14.345,0.003
6124.76518,14.341,0.003
6125.51250,14.343,0.003
6125.52541,14.326,0.003
6126.72086,14.351,0.003
6128.71541,14.325,0.003
6131.69495,14.340,0.003
6132.67390,14.338,0.003
6133.67809,14.347,0.003
6134.49835,14.341,0.003
6135.74227,14.349,0.003
6136.67008,14.332,0.003
6141.59601,14.340,0.003
6141.64324,14.332,0.003
6141.68093,14.325,0.003
6141.72193,14.323,0.003
6141.76217,14.338,0.003
6142.51651,14.343,0.003
6142.64019,14.323,0.003
6149.59084,14.346,0.003
6152.69418,14.334,0.003
6157.67476,14.334,0.003
6157.71741,14.332,0.003
6159.62679,14.322,0.003
6160.61779,14.335,0.003
6164.63444,14.346,0.003
6167.60627,14.341,0.003
6169.64701,14.358,0.003
6172.62016,14.342,0.003
6174.62287,14.349,0.003
6179.54471,14.347,0.003
6184.55817,14.343,0.003
6184.60721,14.317,0.003
6197.48225,14.345,0.003
6204.48844,14.344,0.003
6208.52750,14.336,0.003
6217.49544,14.343,0.003
6223.53424,14.344,0.003
6224.51293,14.340,0.003
6226.51187,14.336,0.003
6227.53924,14.335,0.003
6234.50525,14.341,0.003
6238.50979,14.353,0.003
6239.51183,14.345,0.003
6242.51006,14.329,0.003
6329.87587,14.343,0.003
6330.88831,14.332,0.003
6334.86544,14.345,0.003
6337.89652,14.347,0.003
6338.87905,14.355,0.003
6339.88896,14.342,0.003
6340.86519,14.348,0.003
6343.87579,14.330,0.003
6344.82884,14.342,0.003
6344.86794,14.339,0.003
6349.84442,14.350,0.003
6349.88181,14.345,0.003
6350.87893,14.345,0.003
6352.87666,14.345,0.003
6354.88413,14.338,0.003
6360.84224,14.353,0.003
6360.89116,14.338,0.003
6361.86541,14.345,0.003
6362.82571,14.351,0.003
6362.85172,14.342,0.003
6362.90335,14.345,0.003
6363.87629,14.333,0.003
6367.84020,14.334,0.003
6367.87848,14.339,0.003
6368.82935,14.337,0.003
6368.86862,14.337,0.003
6368.90894,14.346,0.003
6369.83788,14.335,0.003
6369.89399,14.333,0.003
6370.82619,14.332,0.003
6370.86902,14.328,0.003
6370.90932,14.336,0.003
6371.83938,14.345,0.003
6371.87819,14.330,0.003
6372.83185,14.333,0.003
6372.87193,14.331,0.003
6372.91566,14.332,0.003
6373.83738,14.334,0.003
6373.87722,14.343,0.003
6373.91689,14.335,0.003
6374.83219,14.340,0.003
6374.87208,14.333,0.003
6374.91324,14.349,0.003
6375.84716,14.340,0.003
6375.88734,14.340,0.003
6376.84328,14.346,0.003
6377.81550,14.347,0.003
6377.85504,14.347,0.003
6377.89586,14.342,0.003
6378.76236,14.329,0.003
6378.81106,14.349,0.003
6378.85011,14.332,0.003
6378.89156,14.345,0.003
6379.74848,14.348,0.003
6379.78613,14.340,0.003
6379.83543,14.345,0.003
6379.87673,14.342,0.003
6379.92085,14.340,0.003
6380.77568,14.338,0.003
6380.83829,14.338,0.003
6380.87863,14.334,0.003
6380.92512,14.345,0.003
6381.78391,14.346,0.003
6381.83247,14.348,0.003
6381.87140,14.334,0.003
6381.91222,14.337,0.003
6382.77769,14.344,0.003
6382.81697,14.333,0.003
6382.85707,14.340,0.003
6382.89818,14.339,0.003
6386.77075,14.344,0.003
6386.82421,14.339,0.003
6386.82849,14.334,0.003
6386.87187,14.337,0.003
6386.92708,14.340,0.003
6387.74533,14.347,0.003
6387.78857,14.326,0.003
6387.82811,14.334,0.003
6387.86718,14.333,0.003
6387.91169,14.351,0.003
6388.80817,14.330,0.003
6388.85481,14.335,0.003
6388.87090,14.341,0.003
6388.92237,14.347,0.003
6389.78746,14.338,0.003
6389.82423,14.332,0.003
6389.86274,14.327,0.003
6389.90660,14.339,0.003
6390.76728,14.336,0.003
6390.80908,14.340,0.003
6390.85355,14.339,0.003
6390.90014,14.338,0.003
6391.76426,14.336,0.003
6391.80596,14.347,0.003
6391.85964,14.348,0.003
6391.90841,14.344,0.003
6393.77954,14.340,0.003
6393.83074,14.335,0.003
6393.87197,14.336,0.003
6394.73358,14.342,0.003
6394.78630,14.332,0.003
6394.83374,14.339,0.003
6394.87307,14.328,0.003
6395.73792,14.346,0.003
6395.79657,14.335,0.003
6395.83560,14.334,0.003
6395.87551,14.329,0.003
6395.92021,14.335,0.003
6396.72258,14.348,0.003
6396.76940,14.334,0.003
6396.81946,14.341,0.003
6396.86218,14.335,0.003
6396.90409,14.344,0.003
6397.73564,14.332,0.003
6397.78653,14.336,0.003
6397.83525,14.335,0.003
6397.87319,14.337,0.003
6397.91229,14.342,0.003
6398.75292,14.346,0.003
6398.80481,14.342,0.003
6398.84302,14.343,0.003
6398.88524,14.346,0.003
6398.92370,14.347,0.003
6399.71113,14.345,0.003
6399.74943,14.340,0.003
6399.80667,14.341,0.003
6399.84535,14.341,0.003
6399.89316,14.342,0.003
6400.71493,14.364,0.003
6400.75806,14.343,0.003
6400.82567,14.349,0.003
6400.88334,14.344,0.003
6400.92694,14.353,0.003
6401.72051,14.335,0.003
6401.76742,14.343,0.003
6401.81845,14.332,0.003
6401.85913,14.342,0.003
6401.89885,14.343,0.003
6402.72985,14.329,0.003
6402.77700,14.337,0.003
6402.82406,14.333,0.003
6402.86468,14.339,0.003
6402.90531,14.346,0.003
6403.73316,14.339,0.003
6403.77085,14.345,0.003
6403.81919,14.336,0.003
6403.85754,14.342,0.003
6403.91454,14.339,0.003
6404.75443,14.352,0.003
6404.80307,14.349,0.003
6404.84235,14.340,0.003
6404.89178,14.348,0.003
6405.80975,14.333,0.003
6405.88850,14.329,0.003
6405.92671,14.337,0.003
6406.80176,14.337,0.003
6406.85456,14.339,0.003
6406.90847,14.331,0.003
6407.68930,14.359,0.003
6407.72414,14.339,0.003
6407.76216,14.342,0.003
6407.80003,14.344,0.003
6407.84990,14.327,0.003
6407.89980,14.334,0.003
6408.71365,14.348,0.003
6408.75461,14.349,0.003
6408.79425,14.350,0.003
6408.83504,14.340,0.003
6409.80778,14.348,0.003
6409.90762,14.332,0.003
6415.74805,14.327,0.003
6415.78866,14.332,0.003
6415.82700,14.343,0.003
6415.87906,14.338,0.003
6415.92783,14.332,0.003
6416.67481,14.337,0.003
6416.73827,14.330,0.003
6416.77651,14.339,0.003
6416.82552,14.337,0.003
6416.88954,14.337,0.003
6417.66329,14.337,0.003
6417.70093,14.345,0.003
6417.73903,14.339,0.003
6417.77667,14.337,0.003
6417.82565,14.343,0.003
6417.86489,14.342,0.003
6417.91393,14.347,0.003
6418.67465,14.334,0.003
6418.71212,14.344,0.003
6418.74971,14.337,0.003
6418.78751,14.342,0.003
6418.83850,14.342,0.003
6418.87666,14.343,0.003
6418.92421,14.337,0.003
6419.72364,14.343,0.003
6419.76186,14.348,0.003
6419.81095,14.344,0.003
6419.85231,14.349,0.003
6419.89949,14.344,0.003
6420.66567,14.341,0.003
6420.70338,14.341,0.003
6420.74112,14.341,0.003
6420.77708,14.340,0.003
6420.83735,14.342,0.003
6420.87626,14.341,0.003
6420.92475,14.351,0.003
6421.80550,14.346,0.003
6421.84576,14.327,0.003
6421.91958,14.339,0.003
6422.70508,14.348,0.003
6422.74944,14.331,0.003
6422.78725,14.334,0.003
6422.91206,14.337,0.003
6423.66325,14.346,0.003
6423.70883,14.344,0.003
6423.77951,14.339,0.003
6423.82883,14.345,0.003
6423.86716,14.348,0.003
6423.90571,14.342,0.003
6424.66809,14.334,0.003
6424.71780,14.345,0.003
6424.76795,14.342,0.003
6424.82102,14.338,0.003
6424.86261,14.341,0.003
6424.91679,14.347,0.003
6426.62598,14.348,0.003
6426.66641,14.321,0.003
6426.76130,14.337,0.003
6426.82476,14.335,0.003
6426.86630,14.338,0.003
6426.90683,14.334,0.003
6427.88740,14.338,0.003
6428.65836,14.337,0.003
6428.70807,14.352,0.003
6428.74936,14.326,0.003
6428.81185,14.330,0.003
6428.85517,14.335,0.003
6428.89629,14.334,0.003
6428.93711,14.341,0.003
6431.62068,14.337,0.003
6431.65662,14.328,0.003
6431.69684,14.333,0.003
6431.74785,14.333,0.003
6431.80073,14.333,0.003
6431.84115,14.332,0.003
6431.88141,14.334,0.003
6431.92236,14.348,0.003
6432.63295,14.339,0.003
6432.68047,14.346,0.003
6432.73124,14.333,0.003
6432.78114,14.333,0.003
6432.82255,14.331,0.003
6432.86310,14.343,0.003
6432.90361,14.337,0.003
6432.94589,14.340,0.003
6433.62701,14.337,0.003
6433.66741,14.333,0.003
6433.70810,14.336,0.003
6433.76856,14.329,0.003
6433.81768,14.341,0.003
6433.86725,14.338,0.003
6434.62723,14.339,0.003
6434.66769,14.325,0.003
6434.70967,14.329,0.003
6434.76889,14.336,0.003
6434.81118,14.332,0.003
6434.85212,14.329,0.003
6434.90110,14.344,0.003
6435.61590,14.337,0.003
6435.65773,14.325,0.003
6435.69875,14.331,0.003
6435.75024,14.338,0.003
6435.80234,14.344,0.003
6435.84454,14.337,0.003
6435.88752,14.339,0.003
6435.92915,14.334,0.003
6436.60198,14.344,0.003
6436.64416,14.335,0.003
6436.68684,14.334,0.003
6436.73781,14.329,0.003
6436.79269,14.336,0.003
6436.83425,14.339,0.003
6436.87614,14.348,0.003
6436.91629,14.339,0.003
6437.73348,14.342,0.003
6437.77611,14.336,0.003
6437.81177,14.343,0.003
6437.85091,14.340,0.003
6437.89011,14.340,0.003
6437.93099,14.339,0.003
6440.79758,14.346,0.003
6441.69513,14.331,0.003
6441.73940,14.349,0.003
6441.79242,14.338,0.003
6441.84442,14.329,0.003
6441.88812,14.329,0.003
6441.93067,14.339,0.003
6442.58410,14.352,0.003
6442.62429,14.340,0.003
6442.66438,14.337,0.003
6442.71405,14.333,0.003
6442.76742,14.333,0.003
6442.80863,14.343,0.003
6442.84860,14.331,0.003
6442.88852,14.341,0.003
6442.92826,14.338,0.003
6443.60307,14.336,0.003
6443.69769,14.333,0.003
6443.77745,14.335,0.003
6443.87208,14.338,0.003
6444.70031,14.330,0.003
6444.77752,14.333,0.003
6444.82763,14.341,0.003
6444.86843,14.339,0.003
6444.91057,14.328,0.003
6445.59650,14.342,0.003
6445.64210,14.338,0.003
6445.69899,14.330,0.003
6445.80320,14.334,0.003
6445.84847,14.334,0.003
6445.89371,14.357,0.003
6445.94122,14.343,0.003
6446.58598,14.344,0.003
6446.63016,14.338,0.003
6446.67133,14.334,0.003
6446.72344,14.343,0.003
6446.77854,14.338,0.003
6446.82049,14.337,0.003
6446.86151,14.338,0.003
6446.92862,14.362,0.003
6447.60637,14.334,0.003
6447.64507,14.340,0.003
6447.74689,14.346,0.003
6447.79065,14.346,0.003
6447.83234,14.343,0.003
6447.87276,14.344,0.003
6447.91345,14.352,0.003
6448.59500,14.347,0.003
6448.63527,14.347,0.003
6448.67632,14.343,0.003
6448.73654,14.345,0.003
6448.77891,14.347,0.003
6448.82089,14.341,0.003
6448.86175,14.349,0.003
6448.90226,14.338,0.003
6449.59435,14.339,0.003
6449.63669,14.357,0.003
6449.67850,14.336,0.003
6449.72898,14.335,0.003
6449.78043,14.342,0.003
6449.82179,14.343,0.003
6449.86229,14.345,0.003
6449.90324,14.355,0.003
6450.58760,14.342,0.003
6450.63072,14.335,0.003
6450.67145,14.333,0.003
6450.72992,14.336,0.003
6450.77158,14.336,0.003
6450.81296,14.337,0.003
6450.85842,14.338,0.003
6450.89914,14.340,0.003
6450.92281,14.341,0.003
6451.59366,14.344,0.003
6451.63378,14.338,0.003
6451.67426,14.331,0.003
6451.72653,14.334,0.003
6451.77874,14.339,0.003
6451.81912,14.332,0.003
6451.86006,14.331,0.003
6451.90428,14.351,0.003
6452.59456,14.330,0.003
6452.63855,14.334,0.003
6452.67948,14.332,0.003
6452.78018,14.337,0.003
6452.83255,14.335,0.003
6452.87398,14.330,0.003
6452.91519,14.332,0.003
6454.56473,14.342,0.003
6454.60731,14.339,0.003
6454.64820,14.334,0.003
6454.69830,14.338,0.003
6454.79196,14.332,0.003
6454.83308,14.334,0.003
6454.87362,14.339,0.003
6454.91435,14.339,0.003
6455.61675,14.337,0.003
6455.73516,14.338,0.003
6456.57350,14.333,0.003
6456.61489,14.332,0.003
6456.65552,14.345,0.003
6456.71814,14.331,0.003
6456.75989,14.340,0.003
6456.80068,14.336,0.003
6456.87671,14.343,0.003
6457.68021,14.341,0.003
6457.78796,14.321,0.003
6457.82933,14.345,0.003
6457.87001,14.332,0.003
6457.91079,14.333,0.003
6458.57133,14.336,0.003
6458.61259,14.343,0.003
6458.65389,14.335,0.003
6458.70449,14.326,0.003
6458.75631,14.337,0.003
6458.79751,14.335,0.003
6458.83839,14.334,0.003
6458.88276,14.357,0.003
6459.52691,14.344,0.003
6459.56611,14.337,0.003
6459.60764,14.345,0.003
6459.64922,14.356,0.003
6459.71264,14.336,0.003
6459.75665,14.337,0.003
6459.79753,14.336,0.003
6459.83862,14.342,0.003
6459.88102,14.337,0.003
6460.56909,14.337,0.003
6460.62308,14.342,0.003
6460.69364,14.327,0.003
6460.77273,14.342,0.003
6460.86148,14.341,0.003
6461.55314,14.341,0.003
6461.59545,14.332,0.003
6461.63619,14.338,0.003
6461.68407,14.338,0.003
6461.74942,14.340,0.003
6461.80141,14.340,0.003
6461.85449,14.339,0.003
6461.90256,14.337,0.003
6462.62518,14.328,0.003
6462.66622,14.342,0.003
6462.80415,14.336,0.003
6462.84475,14.333,0.003
6462.88562,14.335,0.003
6463.57807,14.332,0.003
6463.61929,14.331,0.003
6463.66045,14.333,0.003
6463.72807,14.332,0.003
6463.76943,14.345,0.003
6463.81042,14.340,0.003
6463.85130,14.334,0.003
6463.88716,14.338,0.003
6464.58629,14.345,0.003
6464.62752,14.339,0.003
6464.66815,14.342,0.003
6464.72651,14.344,0.003
6464.77785,14.341,0.003
6464.81893,14.343,0.003
6464.86033,14.339,0.003
6468.54383,14.335,0.003
6468.58516,14.335,0.003
6468.62560,14.333,0.003
6468.69629,14.337,0.003
6468.73915,14.333,0.003
6468.79884,14.339,0.003
6469.52691,14.331,0.003
6469.56750,14.330,0.003
6469.60756,14.327,0.003
6469.65984,14.334,0.003
6469.71430,14.340,0.003
6469.75487,14.335,0.003
6469.82770,14.351,0.003
6469.87284,14.341,0.003
6471.62201,14.335,0.003
6471.74776,14.346,0.003
6471.80359,14.358,0.003
6471.84635,14.341,0.003
6472.63354,14.341,0.003
6472.66914,14.341,0.003
6472.73289,14.342,0.003
6472.77371,14.332,0.003
6472.81419,14.336,0.003
6472.86007,14.350,0.003
6473.56451,14.349,0.003
6473.60649,14.335,0.003
6473.64695,14.330,0.003
6473.69955,14.341,0.003
6473.75011,14.336,0.003
6473.79114,14.335,0.003
6473.83137,14.345,0.003
6473.87021,14.339,0.003
6474.50900,14.348,0.003
6474.55344,14.344,0.003
6474.59867,14.334,0.003
6474.63904,14.344,0.003
6474.68299,14.344,0.003
6474.73480,14.336,0.003
6474.78435,14.326,0.003
6474.82474,14.338,0.003
6474.86505,14.339,0.003
6475.50052,14.342,0.003
6475.54332,14.340,0.003
6475.58905,14.334,0.003
6475.65040,14.346,0.003
6475.70198,14.346,0.003
6475.74689,14.335,0.003
6475.78738,14.340,0.003
6475.82925,14.352,0.003
6476.51384,14.341,0.003
6476.55434,14.337,0.003
6476.59523,14.338,0.003
6476.64624,14.338,0.003
6476.70227,14.343,0.003
6476.74297,14.344,0.003
6476.78358,14.338,0.003
6476.82425,14.339,0.003
6477.50647,14.346,0.003
6477.54751,14.340,0.003
6477.58881,14.341,0.003
6477.62969,14.338,0.003
6477.69528,14.340,0.003
6477.73628,14.333,0.003
6477.77666,14.341,0.003
6477.81810,14.357,0.003
6478.54489,14.342,0.003
6478.58519,14.330,0.003
6478.63680,14.332,0.003
6478.79988,14.335,0.003
6479.57987,14.341,0.003
6479.62064,14.337,0.003
6479.67442,14.335,0.003
6479.79640,14.338,0.003
6479.83996,14.344,0.003
6479.84950,14.334,0.003
6480.54458,14.333,0.003
6480.58723,14.339,0.003
6480.62786,14.338,0.003
6480.69010,14.339,0.003
6480.73053,14.329,0.003
6480.77111,14.339,0.003
6480.81268,14.350,0.003
6481.48408,14.348,0.003
6481.52525,14.344,0.003
6481.56829,14.334,0.003
6481.62504,14.337,0.003
6481.72709,14.341,0.003
6481.76943,14.344,0.003
6481.81188,14.343,0.003
6482.78523,14.329,0.003
6483.77807,14.346,0.003
6484.50863,14.342,0.003
6484.54941,14.342,0.003
6485.53019,14.335,0.003
6485.57537,14.337,0.003
6485.66487,14.334,0.003
