T,Flux,E
6444.82114,14.726,0.003
6444.91731,14.733,0.003
6445.80156,14.724,0.003
6445.81670,14.729,0.003
6445.83181,14.735,0.003
6445.84684,14.735,0.003
6445.86196,14.727,0.003
6445.87695,14.732,0.003
6445.89208,14.743,0.003
6445.90955,14.740,0.003
6445.92450,14.738,0.003
6445.93960,14.726,0.003
6446.81886,14.716,0.003
6446.83250,14.730,0.003
6446.84604,14.732,0.003
6446.85989,14.732,0.003
6446.93914,14.741,0.003
6447.81570,14.731,0.003
6447.82909,14.732,0.003
6447.84236,14.737,0.003
6447.85582,14.726,0.003
6447.86949,14.725,0.003
6447.88288,14.729,0.003
6447.89635,14.739,0.003
6448.80348,14.734,0.003
6448.91421,14.719,0.003
6448.92778,14.738,0.003
6450.88223,14.724,0.003
6450.89589,14.740,0.003
6450.91261,14.742,0.003
6450.92768,14.742,0.003
6452.82931,14.717,0.003
6452.91193,14.733,0.003
6452.92352,14.732,0.003
6456.81093,14.715,0.003
6457.78470,14.721,0.003
6457.79833,14.729,0.003
6457.88023,14.731,0.003
6457.89549,14.734,0.003
6457.90754,14.744,0.003
6458.75306,14.722,0.003
6458.76670,14.725,0.003
6458.84857,14.724,0.003
6458.90647,14.744,0.003
6459.78027,14.730,0.003
6459.79427,14.714,0.003
6459.80773,14.722,0.003
6459.82132,14.724,0.003
6459.88954,14.716,0.003
6459.90295,14.729,0.003
6460.89763,14.719,0.003
6461.88381,14.720,0.003
6461.88905,14.729,0.003
6461.89411,14.716,0.003
6461.89927,14.733,0.003
6461.90447,14.731,0.003
6461.90955,14.731,0.003
6461.91130,14.741,0.003
6461.91301,14.731,0.003
6462.88237,14.732,0.003
6462.89566,14.725,0.003
6463.87867,14.741,0.003
6463.89204,14.745,0.003
6464.75100,14.766,0.003
6464.81567,14.748,0.003
6464.87261,14.740,0.003
6464.88594,14.735,0.003
6468.73753,14.727,0.003
6468.75102,14.718,0.003
6468.77405,14.722,0.003
6468.79722,14.728,0.003
6468.81081,14.738,0.003
6468.82435,14.747,0.003
6469.73962,14.721,0.003
6469.75325,14.721,0.003
6469.76660,14.721,0.003
6469.78007,14.720,0.003
6469.87058,14.753,0.003
6469.87946,14.745,0.003
6471.74404,14.720,0.003
6471.75584,14.721,0.003
6472.74500,14.731,0.003
6472.75855,14.720,0.003
6472.77207,14.742,0.003
6472.78562,14.732,0.003
6472.79913,14.728,0.003
6472.81256,14.732,0.003
6472.82621,14.743,0.003
6472.83973,14.734,0.003
6472.85844,14.742,0.003
6473.73150,14.718,0.003
6473.74522,14.722,0.003
6473.75872,14.716,0.003
6473.77253,14.714,0.003
6473.78626,14.714,0.003
6473.79959,14.726,0.003
6473.81293,14.729,0.003
6473.82648,14.729,0.003
6473.83997,14.726,0.003
6473.85357,14.722,0.003
6473.86536,14.714,0.003
6473.87531,14.717,0.003
6474.76594,14.725,0.003
6474.77944,14.714,0.003
6474.79294,14.714,0.003
6474.80625,14.724,0.003
6474.81982,14.726,0.003
6474.83311,14.726,0.003
6474.84647,14.736,0.003
6474.86017,14.728,0.003
6474.87223,14.734,0.003
6475.74201,14.727,0.003
6475.75544,14.728,0.003
6475.76888,14.730,0.003
6475.78253,14.723,0.003
6475.79749,14.720,0.003
6475.81095,14.737,0.003
6475.82432,14.744,0.003
6475.83784,14.716,0.003
6475.85200,14.730,0.003
6475.86557,14.736,0.003
6476.72430,14.723,0.003
6476.73808,14.719,0.003
6476.75157,14.729,0.003
6476.76510,14.728,0.003
6476.77868,14.729,0.003
6476.79214,14.732,0.003
6476.80566,14.722,0.003
6476.81936,14.724,0.003
6476.83296,14.738,0.003
6476.84703,14.728,0.003
6477.73300,14.718,0.003
6477.74636,14.726,0.003
6477.75972,14.730,0.003
6477.77341,14.732,0.003
6477.78699,14.738,0.003
6477.80083,14.735,0.003
6477.81482,14.742,0.003
6479.72040,14.757,0.003
6479.72950,14.744,0.003
6479.75639,14.754,0.003
6479.77014,14.762,0.003
6479.78951,14.760,0.003
6479.80738,14.742,0.003
6479.82107,14.732,0.003
6479.83507,14.733,0.003
6479.84564,14.730,0.003
6480.71362,14.722,0.003
6480.72725,14.717,0.003
6480.74071,14.724,0.003
6480.75436,14.744,0.003
6480.76782,14.736,0.003
6480.78118,14.730,0.003
6480.79591,14.729,0.003
6480.80943,14.750,0.003
6480.82293,14.739,0.003
6481.72219,14.718,0.003
6481.73606,14.725,0.003
6481.74973,14.729,0.003
6481.76332,14.726,0.003
6481.77858,14.725,0.003
6481.79346,14.729,0.003
6481.80698,14.733,0.003
6481.82046,14.775,0.004
6482.73458,14.719,0.003
6482.75396,14.751,0.003
6482.76683,14.722,0.003
6482.78033,14.733,0.003
6482.79713,14.734,0.003
6483.72224,14.719,0.003
6483.80884,14.719,0.003
6483.82220,14.747,0.003
6485.71318,14.725,0.003
6486.80721,14.723,0.003
6486.82067,14.732,0.003
6486.83068,14.730,0.003
6489.76230,14.716,0.003
6489.78002,14.728,0.003
6490.74713,14.726,0.003
6491.71188,14.721,0.003
6491.72690,14.729,0.003
6491.74032,14.731,0.003
6491.75391,14.731,0.003
6491.76922,14.728,0.003
6491.78276,14.727,0.003
6491.79896,14.728,0.003
6491.81233,14.727,0.003
6496.77301,14.758,0.003
6496.78776,14.765,0.003
6497.77918,14.724,0.003
6497.79091,14.740,0.003
6498.71671,14.724,0.003
6498.73083,14.730,0.003
6498.74493,14.731,0.003
6498.75885,14.737,0.003
6498.77648,14.728,0.003
6498.78684,14.731,0.003
6500.66141,14.729,0.003
6500.67595,14.722,0.003
6501.64684,14.716,0.003
6501.66069,14.732,0.003
6501.67459,14.725,0.003
6501.68837,14.724,0.003
6501.70318,14.724,0.003
6501.71705,14.728,0.003
6501.73188,14.733,0.003
6501.74611,14.743,0.003
6501.75989,14.732,0.003
6501.77462,14.735,0.003
6504.67657,14.723,0.003
6504.69003,14.735,0.003
6504.70444,14.737,0.003
6504.71905,14.731,0.003
6504.73278,14.721,0.003
6504.74676,14.740,0.003
6505.65992,14.732,0.003
6505.67346,14.721,0.003
6505.68727,14.729,0.003
6505.75802,14.752,0.003
6505.77084,14.739,0.003
6505.78313,14.751,0.003
6506.68118,14.722,0.003
6506.71951,14.713,0.003
6506.73323,14.723,0.003
6506.74684,14.721,0.003
6506.76062,14.733,0.003
6507.70398,14.739,0.003
6507.71839,14.744,0.003
6507.73194,14.747,0.003
6507.75500,14.753,0.003
6508.58008,14.702,0.003
6508.66913,14.711,0.003
6508.68293,14.727,0.003
6508.69660,14.725,0.003
6508.71122,14.724,0.003
6508.77091,14.729,0.003
6509.66213,14.765,0.003
6509.67603,14.755,0.003
6509.68987,14.757,0.003
6509.70347,14.744,0.003
6509.71853,14.728,0.003
6509.73242,14.735,0.003
6509.74606,14.729,0.003
6509.75994,14.734,0.003
6511.75087,14.754,0.003
6514.72371,14.726,0.003
6514.74507,14.736,0.003
6515.60425,14.723,0.003
6515.62004,14.725,0.003
6515.64126,14.716,0.003
6516.62807,14.720,0.003
6523.52244,14.731,0.003
6523.53538,14.739,0.003
6523.54783,14.737,0.003
6523.56003,14.738,0.003
6523.57173,14.736,0.003
6523.58536,14.739,0.003
6523.59735,14.735,0.003
6523.61076,14.731,0.003
6523.62437,14.724,0.003
6523.63802,14.717,0.003
6523.65147,14.728,0.003
6523.66502,14.728,0.003
6523.67845,14.731,0.003
6523.69289,14.725,0.003
6523.70698,14.726,0.003
6524.54694,14.755,0.003
6524.56286,14.769,0.003
6524.65975,14.716,0.003
6525.58070,14.734,0.003
6529.60581,14.717,0.003
6529.62119,14.743,0.003
6529.63487,14.746,0.003
6529.64868,14.733,0.003
6529.66234,14.708,0.003
6530.65796,14.698,0.003
6531.56021,14.715,0.003
6531.62530,14.720,0.003
6531.64116,14.718,0.003
6531.65662,14.722,0.003
6534.59340,14.717,0.003
6534.60668,14.708,0.003
6534.62033,14.724,0.003
6534.63366,14.724,0.003
6534.64960,14.719,0.003
6535.57958,14.721,0.003
6535.59855,14.738,0.003
6535.62358,14.730,0.003
6536.58884,14.725,0.003
6536.60233,14.726,0.003
6536.61673,14.720,0.003
6536.63135,14.723,0.003
6538.54817,14.728,0.003
6538.56370,14.727,0.003
6538.57913,14.734,0.003
6538.59265,14.737,0.003
6538.60608,14.737,0.003
6539.55485,14.771,0.003
6539.57500,14.749,0.003
6539.59840,14.745,0.003
6539.61551,14.730,0.003
6539.63455,14.743,0.003
6539.65654,14.734,0.003
6539.67214,14.728,0.003
6541.55194,14.727,0.003
6541.56815,14.715,0.003
6541.58629,14.726,0.003
6541.59985,14.736,0.003
6541.61344,14.754,0.003
6541.63177,14.757,0.003
6543.55195,14.728,0.003
6543.56527,14.716,0.003
6543.57972,14.724,0.003
6543.59691,14.723,0.003
6543.61046,14.737,0.003
6543.62405,14.737,0.003
6543.63747,14.730,0.003
6543.65083,14.733,0.003
6544.53935,14.718,0.003
6544.55288,14.701,0.003
6544.56617,14.725,0.003
6544.57996,14.721,0.003
6544.59533,14.727,0.003
6545.53780,14.708,0.003
6545.55177,14.722,0.003
6545.56867,14.724,0.003
6545.58282,14.720,0.003
6545.60029,14.723,0.003
6545.61460,14.719,0.003
6545.62855,14.731,0.003
6545.64265,14.727,0.003
6546.60502,14.722,0.003
6546.63049,14.735,0.003
6546.65087,14.715,0.003
6547.56357,14.693,0.003
6547.58280,14.731,0.003
6547.59732,14.711,0.003
6547.61070,14.706,0.003
6547.63918,14.718,0.003
6551.55743,14.720,0.003
6551.57269,14.745,0.003
6551.58624,14.750,0.003
6552.54964,14.720,0.003
6552.57281,14.738,0.003
6552.61180,14.742,0.003
6555.62084,14.737,0.003
6555.63414,14.722,0.003
6555.64840,14.715,0.003
6556.61255,14.772,0.003
6556.63417,14.764,0.003
6558.52120,14.714,0.003
6558.53476,14.736,0.003
6558.54850,14.730,0.003
6558.56179,14.725,0.003
6558.57855,14.716,0.003
6558.59225,14.730,0.003
6558.61469,14.732,0.003
6558.63193,14.731,0.003
6559.61362,14.710,0.003
6560.49909,14.735,0.003
6560.52153,14.729,0.003
6560.53507,14.734,0.003
6560.55184,14.738,0.003
6560.56520,14.734,0.003
6560.58182,14.736,0.003
6560.60116,14.732,0.003
6560.62102,14.730,0.003
6560.63638,14.734,0.003
6561.50891,14.725,0.003
6561.52560,14.715,0.003
6561.53896,14.726,0.003
6561.55253,14.732,0.003
6561.56601,14.735,0.003
6561.61970,14.724,0.003
6562.55473,14.724,0.003
6562.61500,14.731,0.003
6562.62904,14.747,0.003
6563.56887,14.738,0.003
6563.61494,14.728,0.003
6564.54825,14.723,0.003
6564.59298,14.736,0.003
6565.57054,14.725,0.003
6565.61336,14.730,0.003
6567.55023,14.735,0.003
6568.54504,14.743,0.003
6568.58897,14.735,0.003
6569.58612,14.731,0.003
6571.57641,14.771,0.003
6573.55988,14.729,0.003
6579.56712,14.758,0.003
6581.53084,14.743,0.003
6582.54787,14.717,0.003
6583.53839,14.752,0.003
6584.54004,14.754,0.003
6585.54262,14.760,0.003
6586.49521,14.799,0.004
6590.53213,14.758,0.003
6590.55115,14.752,0.003
6759.89734,14.723,0.003
6764.91747,14.723,0.003
6804.83117,14.716,0.003
6807.81973,14.734,0.004
6809.78707,14.723,0.003
6813.83033,14.725,0.003
6813.86632,14.716,0.003
6836.68356,14.730,0.003
6836.69866,14.737,0.003
6836.71485,14.738,0.003
6836.73068,14.728,0.003
6836.74562,14.748,0.003
6836.76047,14.733,0.003
6836.77510,14.738,0.003
6836.78987,14.736,0.003
6836.80445,14.736,0.003
6837.75686,14.723,0.003
6837.77161,14.731,0.003
6841.74284,14.731,0.004
6841.77222,14.725,0.004
6841.78707,14.752,0.003
6856.63702,14.744,0.003
6856.65192,14.724,0.003
6856.66659,14.742,0.003
6863.61236,14.719,0.003
6863.62702,14.717,0.003
6863.64178,14.724,0.003
6863.65686,14.727,0.003
7171.83780,14.738,0.003
7219.71392,14.729,0.003
7219.72864,14.722,0.003
7226.69569,14.713,0.003
7226.72456,14.707,0.003
7226.78149,14.727,0.003
7233.65502,14.754,0.003
7265.57038,14.762,0.003
7273.56041,14.736,0.003
7273.59072,14.721,0.003
7275.68034,14.753,0.004
7416.87904,14.736,0.004
7424.86944,14.727,0.003
7425.86495,14.748,0.003
7427.85818,14.754,0.003
7523.87906,14.731,0.003
7523.90727,14.740,0.003
7523.92134,14.742,0.003
7523.93539,14.739,0.003
7536.84430,14.735,0.003
7536.87246,14.764,0.003
7536.91916,14.728,0.003
7545.89170,14.729,0.003
7545.90562,14.726,0.003
7545.93416,14.734,0.003
7546.81561,14.726,0.003
7546.82964,14.729,0.003
7546.84377,14.740,0.003
7546.85788,14.730,0.003
7546.87186,14.735,0.003
7546.88585,14.732,0.003
7546.89986,14.728,0.003
7546.91398,14.739,0.003
7546.92795,14.747,0.003
7546.93884,14.740,0.003
7549.90402,14.707,0.003
7549.91800,14.722,0.003
7549.93050,14.735,0.003
7550.92540,14.750,0.004
7561.57316,14.732,0.003
7561.59007,14.721,0.003
7583.81015,14.749,0.004
7584.70434,14.735,0.003
7584.71717,14.740,0.003
7584.72992,14.734,0.003
7584.75318,14.728,0.003
7584.76736,14.729,0.003
7584.78025,14.740,0.003
7584.79296,14.738,0.003
7584.80653,14.743,0.003
7584.81960,14.736,0.003
7584.82636,14.738,0.003
7589.72061,14.699,0.003
7589.74150,14.710,0.003
7589.75410,14.722,0.003
7589.76702,14.725,0.004
7589.77975,14.727,0.003
7589.79240,14.733,0.003
7589.80454,14.730,0.003
7590.71776,14.717,0.003
7590.73014,14.728,0.003
7590.75726,14.721,0.003
7590.80293,14.727,0.003
7593.72308,14.706,0.003
7593.74894,14.719,0.003
7593.76138,14.719,0.003
7593.77383,14.728,0.003
7593.78640,14.718,0.003
7593.79423,14.729,0.003
7593.80215,14.687,0.003
7600.77402,14.677,0.003
7617.72865,14.680,0.004
7618.73008,14.729,0.003
7623.71097,14.730,0.003
7636.55935,14.725,0.003
7636.57411,14.717,0.003
7870.76868,14.726,0.003
7874.93331,14.725,0.003
7875.92249,14.738,0.003
7876.89004,14.719,0.003
7881.92109,14.724,0.004
7882.87367,14.757,0.003
7904.81539,14.728,0.003
7917.82933,14.735,0.003
7923.73551,14.700,0.004
7932.84429,14.729,0.003
7945.67395,14.730,0.003
7954.68562,14.729,0.003
7958.63509,14.734,0.003
7960.61841,14.733,0.003
7960.66951,14.750,0.003
8272.91922,14.723,0.003
8273.81018,14.729,0.003
8273.88493,14.729,0.003
8276.82585,14.743,0.003
8276.87483,14.726,0.003
8277.82934,14.760,0.003
8277.88213,14.771,0.003
8277.92560,14.777,0.003
8283.82354,14.717,0.003
8283.92022,14.735,0.003
8284.77706,14.736,0.003
8284.82491,14.730,0.003
8290.74732,14.773,0.003
8301.76891,14.731,0.003
8302.71072,14.711,0.004
8305.72530,14.730,0.003
8320.79101,14.719,0.003
8328.66299,14.725,0.003
8328.71092,14.721,0.003
8328.75759,14.732,0.003
8329.68372,14.719,0.003
8329.72976,14.727,0.003
8329.77437,14.736,0.003
8332.64792,14.719,0.003
8332.69445,14.733,0.003
8353.62594,14.719,0.003
8360.67964,14.713,0.003
8660.78413,14.729,0.003
