T,Flux,E
2400.62410,15.855,0.006
2400.63519,15.852,0.006
2400.64609,15.869,0.006
2401.57063,15.861,0.006
2401.58151,15.862,0.006
2401.59241,15.844,0.006
2401.60330,15.864,0.006
2401.61416,15.858,0.006
2401.62501,15.864,0.006
2401.63636,15.870,0.006
2402.57679,15.849,0.006
2402.58406,15.861,0.006
2402.59867,15.857,0.006
2402.60595,15.850,0.006
2402.61324,15.854,0.006
2402.62463,15.863,0.006
2402.63551,15.859,0.006
2402.64642,15.874,0.006
2402.65730,15.861,0.006
2403.55822,15.852,0.006
2403.56910,15.864,0.006
2403.58000,15.864,0.006
2403.59091,15.860,0.006
2403.60180,15.864,0.006
2404.54230,15.851,0.006
2404.55320,15.862,0.006
2404.56408,15.859,0.006
2404.57500,15.861,0.006
2404.58591,15.866,0.006
2405.54786,15.862,0.006
2405.55904,15.863,0.006
2405.56996,15.867,0.006
2405.58086,15.870,0.006
2406.53189,15.847,0.004
2406.54273,15.852,0.006
2406.55364,15.854,0.006
2406.62188,15.868,0.006
2411.52757,15.857,0.006
2411.53848,15.849,0.006
2411.54939,15.851,0.006
2411.56029,15.851,0.006
2411.57120,15.867,0.006
2411.58212,15.861,0.006
2411.59487,15.855,0.006
2411.60572,15.847,0.006
2411.61664,15.853,0.006
2411.62754,15.853,0.006
2413.52941,15.858,0.006
2413.54034,15.858,0.006
2413.57299,15.846,0.006
2413.58391,15.863,0.006
2414.50551,15.843,0.006
2414.51812,15.851,0.006
2414.52901,15.859,0.006
2414.53987,15.864,0.006
2414.55078,15.860,0.006
2414.56166,15.871,0.006
2414.57257,15.856,0.007
2415.51312,15.853,0.008
2415.52402,15.847,0.007
2415.53491,15.868,0.008
2415.54581,15.852,0.007
2415.55673,15.862,0.007
2415.56765,15.866,0.008
2417.52609,15.854,0.007
2417.53697,15.854,0.007
2417.55872,15.848,0.007
2417.56962,15.857,0.006
2417.58049,15.860,0.007
2425.50459,15.847,0.006
2428.51075,15.864,0.004
2433.48718,15.857,0.007
2433.49806,15.860,0.007
2433.50897,15.870,0.007
2433.51987,15.871,0.007
2433.53083,15.861,0.007
2433.54207,15.860,0.007
2437.51181,15.850,0.007
2625.83760,15.856,0.006
2672.84535,15.859,0.006
2672.85547,15.860,0.006
2672.86559,15.860,0.006
2673.83707,15.874,0.006
2673.84716,15.866,0.006
2673.85725,15.868,0.006
2673.87662,15.857,0.006
2674.84538,15.864,0.006
2674.85547,15.859,0.006
2674.86556,15.866,0.006
2675.85970,15.853,0.006
2675.87478,15.870,0.006
2676.85509,15.849,0.006
2677.85294,15.859,0.006
2677.86307,15.854,0.006
2678.86648,15.866,0.006
2678.87662,15.862,0.006
2679.85890,15.852,0.006
2756.51156,15.874,0.007
2756.52642,15.867,0.006
2756.54115,15.863,0.006
2756.56054,15.874,0.007
2756.57527,15.878,0.007
2756.58996,15.862,0.007
2756.60464,15.872,0.006
2756.61934,15.876,0.006
2756.63403,15.862,0.006
2756.66162,15.861,0.004
2756.67629,15.862,0.006
2756.69099,15.861,0.007
2756.70572,15.857,0.006
2756.72038,15.869,0.007
2756.73506,15.849,0.007
2756.75229,15.858,0.006
2756.76697,15.849,0.006
2756.78176,15.858,0.007
2756.79653,15.872,0.008
3026.85686,15.863,0.004
3026.86752,15.868,0.004
3026.87823,15.857,0.006
3028.83709,15.877,0.006
3028.84776,15.876,0.006
3028.85850,15.867,0.006
3028.86919,15.869,0.006
3028.87989,15.871,0.006
3029.85224,15.864,0.006
3029.86292,15.849,0.006
3029.87359,15.860,0.006
3030.80628,15.862,0.006
3030.81697,15.869,0.006
3030.82765,15.873,0.006
3030.83840,15.869,0.006
3030.85428,15.869,0.004
3030.86495,15.867,0.004
3030.87565,15.869,0.006
3031.84387,15.864,0.006
3031.85460,15.857,0.006
3031.86528,15.858,0.006
3031.87597,15.862,0.006
3031.88669,15.864,0.007
3032.81135,15.867,0.006
3032.82205,15.862,0.006
3032.83277,15.859,0.006
3032.84344,15.864,0.006
3032.85938,15.865,0.006
3032.87007,15.872,0.006
3032.88076,15.856,0.006
3033.84731,15.862,0.006
3033.85843,15.872,0.006
3033.86909,15.872,0.006
3033.88392,15.865,0.006
3035.85817,15.868,0.006
3035.86887,15.864,0.006
3035.87955,15.864,0.006
3035.89026,15.867,0.006
3036.85760,15.866,0.006
3036.86833,15.866,0.006
3040.76759,15.872,0.006
3040.77828,15.871,0.006
3040.78896,15.866,0.006
3040.79986,15.873,0.006
3040.81051,15.866,0.006
3040.82121,15.852,0.006
3040.83234,15.865,0.006
3040.84300,15.876,0.006
3040.85369,15.864,0.006
3040.86467,15.864,0.006
3041.82731,15.865,0.006
3041.83797,15.869,0.006
3041.84866,15.859,0.006
3042.81874,15.862,0.006
3042.82942,15.867,0.006
3042.84012,15.867,0.006
3042.85111,15.850,0.006
3043.78407,15.866,0.008
3043.80163,15.870,0.007
3043.81232,15.869,0.006
3043.82298,15.863,0.006
3043.83401,15.865,0.006
3043.84467,15.869,0.006
3043.85536,15.866,0.006
3044.79485,15.857,0.006
3044.80555,15.860,0.007
3044.81627,15.853,0.006
3044.82741,15.873,0.006
3044.83809,15.862,0.006
3044.84876,15.868,0.007
3045.80939,15.862,0.006
3045.82006,15.857,0.006
3045.83073,15.878,0.006
3045.84454,15.864,0.006
3045.85520,15.863,0.006
3046.80415,15.863,0.006
3046.81483,15.869,0.006
3046.82551,15.872,0.006
3046.83722,15.863,0.006
3046.84830,15.864,0.006
3047.79027,15.862,0.006
3047.80099,15.871,0.006
3047.81164,15.863,0.006
3047.82259,15.868,0.006
3047.83328,15.858,0.006
3047.84400,15.872,0.006
3048.78981,15.866,0.006
3048.81644,15.859,0.006
3048.82715,15.855,0.006
3048.83787,15.857,0.006
3048.85033,15.860,0.006
3049.78005,15.866,0.006
3049.79073,15.864,0.006
3049.80544,15.866,0.006
3049.81612,15.868,0.006
3049.82680,15.861,0.006
3049.83785,15.866,0.006
3050.76352,15.865,0.006
3050.77418,15.862,0.006
3050.78485,15.851,0.006
3050.79605,15.864,0.006
3050.80676,15.858,0.006
3050.81744,15.864,0.006
3050.82837,15.867,0.006
3051.74192,15.863,0.006
3051.75261,15.862,0.006
3051.76323,15.864,0.006
3051.77426,15.857,0.006
3051.78492,15.853,0.006
3051.79560,15.861,0.006
3051.80660,15.864,0.006
3051.81730,15.855,0.006
3051.82805,15.861,0.006
3052.75273,15.865,0.006
3052.76576,15.865,0.006
3052.77643,15.862,0.006
3052.79115,15.867,0.006
3052.80182,15.854,0.006
3052.81249,15.861,0.006
3052.82371,15.864,0.006
3052.83482,15.869,0.006
3053.72251,15.867,0.006
3053.73316,15.855,0.006
3053.74387,15.860,0.006
3053.75547,15.857,0.006
3053.76629,15.854,0.006
3053.77696,15.861,0.006
3053.78764,15.862,0.006
3053.79926,15.852,0.006
3053.80993,15.864,0.006
3053.82058,15.856,0.006
3054.75864,15.859,0.006
3054.76938,15.867,0.006
3054.78421,15.863,0.006
3054.79490,15.863,0.006
3054.80558,15.868,0.006
3054.81652,15.865,0.006
3054.82719,15.857,0.006
3055.73614,15.855,0.006
3055.74685,15.860,0.006
3055.75752,15.856,0.006
3055.76847,15.856,0.006
3055.77922,15.862,0.006
3055.78992,15.847,0.006
3055.80079,15.857,0.006
3055.81145,15.871,0.006
3055.82211,15.867,0.006
3055.83340,15.867,0.006
3056.76678,15.869,0.006
3056.77745,15.866,0.006
3056.79220,15.865,0.006
3056.80287,15.872,0.006
3056.81357,15.862,0.006
3056.82532,15.871,0.006
3057.77204,15.863,0.006
3057.78379,15.871,0.006
3057.79447,15.868,0.006
3057.80515,15.868,0.006
3057.81633,15.860,0.006
3058.72873,15.860,0.006
3058.73942,15.849,0.006
3058.75012,15.862,0.006
3058.76100,15.855,0.006
3058.77168,15.861,0.006
3058.78234,15.858,0.006
3058.79395,15.849,0.006
3058.80462,15.861,0.006
3059.76327,15.869,0.006
3059.77412,15.862,0.006
3059.78485,15.865,0.006
3059.79551,15.870,0.006
3059.80654,15.866,0.006
3060.76778,15.869,0.006
3060.77848,15.873,0.006
3060.78917,15.862,0.006
3060.80012,15.858,0.006
3060.81078,15.851,0.006
3061.67756,15.867,0.007
3061.68823,15.851,0.006
3061.69891,15.873,0.006
3061.70984,15.860,0.006
3061.72050,15.861,0.006
3061.74433,15.850,0.006
3061.75504,15.866,0.006
3061.76578,15.855,0.006
3061.77667,15.855,0.006
3061.78738,15.861,0.006
3062.63879,15.858,0.004
3062.64950,15.871,0.003
3062.66034,15.862,0.004
3062.67101,15.860,0.004
3062.68168,15.869,0.004
3062.70343,15.855,0.004
3062.71413,15.851,0.004
3062.73855,15.852,0.003
3062.74924,15.866,0.004
3062.77095,15.854,0.004
3062.78162,15.858,0.004
3062.79398,15.860,0.004
3062.80466,15.865,0.006
3063.68427,15.854,0.006
3063.70073,15.860,0.006
3063.71141,15.853,0.006
3063.72218,15.855,0.006
3063.73309,15.866,0.006
3064.69004,15.863,0.006
3064.70072,15.871,0.006
3064.71141,15.863,0.007
3064.72312,15.860,0.007
3064.73380,15.867,0.006
3064.74446,15.862,0.006
3064.75619,15.866,0.006
3064.76686,15.862,0.006
3064.77758,15.866,0.006
3064.78842,15.864,0.006
3064.79912,15.858,0.006
3066.73578,15.872,0.006
3066.74649,15.861,0.006
3066.75722,15.869,0.006
3066.76877,15.874,0.006
3066.77947,15.866,0.006
3066.79019,15.863,0.006
3067.71758,15.866,0.006
3067.72824,15.865,0.006
3067.73891,15.862,0.006
3067.74974,15.862,0.006
3067.76045,15.860,0.006
3067.77109,15.851,0.006
3067.78216,15.868,0.006
3068.71814,15.857,0.006
3068.72885,15.864,0.006
3068.73954,15.863,0.006
3068.75036,15.862,0.006
3068.76108,15.870,0.006
3068.77177,15.862,0.006
3068.78346,15.860,0.006
3069.71853,15.864,0.006
3069.72920,15.873,0.007
3069.73981,15.852,0.006
3069.75064,15.869,0.006
3069.76137,15.866,0.006
3069.77204,15.864,0.007
3069.78313,15.859,0.006
3069.79387,15.860,0.006
3070.71017,15.860,0.006
3070.72086,15.860,0.006
3070.73158,15.863,0.006
3070.74299,15.848,0.006
3070.75367,15.865,0.006
3070.76435,15.864,0.006
3070.77577,15.862,0.006
3071.69431,15.854,0.007
3071.70502,15.860,0.006
3071.71569,15.852,0.006
3071.72684,15.868,0.006
3071.73752,15.865,0.006
3071.75325,15.864,0.006
3071.76394,15.855,0.006
3071.77461,15.858,0.006
3072.72307,15.868,0.006
3072.73378,15.860,0.006
3072.74447,15.862,0.006
3072.75585,15.868,0.006
3072.77163,15.869,0.006
3073.72428,15.866,0.006
3073.73495,15.865,0.006
3073.74561,15.869,0.006
3073.76178,15.851,0.006
3073.77249,15.870,0.006
3073.78321,15.867,0.006
3074.70710,15.871,0.006
3074.71776,15.864,0.006
3074.72849,15.857,0.006
3074.73961,15.869,0.006
3074.75029,15.865,0.006
3074.76098,15.865,0.006
3075.71134,15.868,0.006
3075.72203,15.871,0.006
3075.73270,15.871,0.006
3075.74367,15.868,0.006
3075.75435,15.872,0.006
3075.76506,15.868,0.006
3076.72447,15.871,0.006
3076.73520,15.867,0.006
3076.74590,15.866,0.006
3076.75700,15.867,0.006
3077.69283,15.870,0.006
3077.70349,15.865,0.006
3077.71488,15.856,0.006
3077.72604,15.859,0.006
3077.73671,15.872,0.006
3077.74791,15.866,0.006
3077.75858,15.861,0.006
3077.76929,15.860,0.006
3379.85932,15.863,0.004
3380.81324,15.852,0.006
3380.82393,15.856,0.006
3380.83463,15.855,0.004
3380.84537,15.856,0.004
3380.85647,15.850,0.004
3380.86719,15.861,0.006
3381.84216,15.864,0.006
3381.85290,15.866,0.006
3381.86361,15.860,0.004
3381.87457,15.851,0.006
3382.79525,15.853,0.004
3382.80592,15.854,0.004
3382.81662,15.849,0.004
3382.82768,15.855,0.004
3382.83836,15.860,0.004
3382.84900,15.853,0.004
3382.85995,15.860,0.004
3382.87062,15.858,0.004
3382.88128,15.854,0.006
3384.80513,15.855,0.004
3385.86464,15.859,0.004
3385.87530,15.855,0.006
3386.83664,15.866,0.004
3386.84734,15.862,0.004
3386.85805,15.862,0.004
3386.86906,15.868,0.004
3387.82071,15.860,0.006
3387.83142,15.856,0.006
3387.84209,15.855,0.006
3387.85307,15.864,0.006
3387.86374,15.857,0.004
3387.87442,15.845,0.006
3388.82883,15.859,0.006
3388.83951,15.856,0.006
3388.85017,15.855,0.006
3388.86131,15.864,0.006
3388.87195,15.854,0.006
3389.82038,15.857,0.004
3389.83105,15.849,0.004
3389.84172,15.862,0.004
3389.85261,15.865,0.004
3389.86324,15.865,0.006
3389.87396,15.849,0.006
3390.82426,15.855,0.004
3390.83492,15.854,0.004
3390.84561,15.855,0.004
3390.85659,15.860,0.004
3390.86732,15.859,0.004
3390.87801,15.862,0.006
3391.81686,15.866,0.006
3391.83198,15.843,0.006
3391.84265,15.859,0.006
3391.85337,15.863,0.006
3391.86844,15.857,0.006
3391.87913,15.848,0.006
3392.80576,15.849,0.004
3392.82385,15.853,0.004
3392.84218,15.863,0.004
3392.85290,15.861,0.004
3392.86355,15.862,0.004
3392.87424,15.874,0.004
3393.79266,15.875,0.007
3393.80336,15.866,0.006
3393.81420,15.851,0.006
3393.82491,15.857,0.006
3393.83556,15.844,0.006
3393.84646,15.864,0.006
3393.85720,15.861,0.006
3393.86790,15.856,0.006
3394.87452,15.861,0.004
3395.86071,15.858,0.006
3395.87142,15.857,0.006
3395.88210,15.854,0.006
3396.86394,15.866,0.004
3396.87467,15.860,0.004
3396.88534,15.865,0.006
3397.86859,15.863,0.006
3398.86580,15.863,0.004
3398.87648,15.855,0.004
3398.88719,15.861,0.006
3399.85807,15.871,0.006
3399.87375,15.861,0.006
3399.88481,15.853,0.006
3400.83255,15.864,0.006
3400.84327,15.866,0.006
3400.85795,15.864,0.006
3400.86867,15.864,0.006
3400.87934,15.873,0.006
3402.88845,15.865,0.006
3404.72540,15.863,0.006
4027.84610,15.868,0.006
4027.85979,15.860,0.006
4027.86663,15.872,0.006
4027.87006,15.871,0.006
4027.87350,15.873,0.006
4027.87691,15.862,0.007
4027.88033,15.864,0.008
4031.83549,15.864,0.006
4031.83893,15.876,0.006
4031.84578,15.863,0.006
4031.84922,15.861,0.006
4031.85266,15.860,0.006
4031.85611,15.875,0.006
4031.86975,15.867,0.006
4031.87318,15.874,0.006
4031.87660,15.872,0.007
4039.79946,15.860,0.007
4039.80288,15.871,0.007
4039.80630,15.870,0.007
4039.80974,15.862,0.007
4039.81318,15.860,0.007
4039.81661,15.876,0.007
4039.82002,15.869,0.007
4039.82346,15.879,0.007
4039.83031,15.878,0.006
4039.83718,15.863,0.006
4039.84060,15.870,0.006
4039.84743,15.866,0.006
4039.85117,15.860,0.006
4039.85459,15.863,0.006
4039.85803,15.849,0.006
4039.86148,15.865,0.007
4039.86492,15.843,0.007
4039.87181,15.862,0.008
4043.81792,15.863,0.008
4043.82134,15.852,0.007
4043.82478,15.854,0.007
4043.82820,15.851,0.007
4043.83183,15.852,0.007
4043.83524,15.856,0.007
4043.83868,15.861,0.008
4043.84213,15.871,0.007
4043.84556,15.871,0.007
4043.84896,15.872,0.007
4043.85239,15.878,0.007
4043.85580,15.859,0.007
4043.86266,15.855,0.008
4043.86610,15.875,0.008
4047.82410,15.855,0.007
4047.84607,15.873,0.007
4047.85862,15.869,0.007
4047.86205,15.857,0.008
4051.83256,15.879,0.006
4051.83598,15.862,0.006
4051.83942,15.847,0.006
4051.84285,15.862,0.006
4051.84627,15.844,0.006
4051.84966,15.859,0.006
4051.85309,15.870,0.006
4051.85653,15.849,0.006
4051.85995,15.852,0.006
4051.86337,15.867,0.007
4055.78924,15.850,0.007
4055.79269,15.860,0.007
4055.79611,15.878,0.007
4055.79954,15.858,0.006
4055.80296,15.865,0.006
4055.80636,15.870,0.006
4055.80979,15.855,0.006
4055.81465,15.847,0.006
4055.81806,15.871,0.006
4055.82150,15.873,0.006
4055.82492,15.868,0.006
4055.82833,15.867,0.006
4055.83177,15.862,0.006
4055.83519,15.864,0.007
4055.83864,15.851,0.007
4055.84207,15.847,0.006
4055.84547,15.866,0.007
4055.84886,15.863,0.007
4055.85225,15.854,0.006
4055.85568,15.875,0.007
4055.85912,15.866,0.007
4055.86254,15.846,0.007
4055.86620,15.870,0.008
4059.75622,15.844,0.006
4059.75965,15.858,0.006
4059.76539,15.846,0.006
4059.76880,15.846,0.006
4059.77273,15.862,0.007
4059.77615,15.866,0.007
4059.77958,15.845,0.006
4059.78349,15.858,0.006
4059.78690,15.865,0.007
4059.79033,15.869,0.006
4059.79374,15.872,0.006
4059.79719,15.855,0.006
4059.80061,15.863,0.006
4059.80403,15.857,0.006
4059.80746,15.862,0.006
4059.81087,15.866,0.006
4059.81599,15.864,0.006
4059.81942,15.862,0.006
4059.82284,15.862,0.006
4059.82729,15.852,0.006
4059.83068,15.851,0.006
4059.83413,15.848,0.006
4059.83755,15.861,0.006
4059.84097,15.863,0.006
4059.84438,15.854,0.006
4059.84824,15.868,0.006
4059.85165,15.874,0.006
4059.85507,15.860,0.006
4059.85850,15.856,0.007
4063.74196,15.859,0.006
4063.74539,15.857,0.006
4063.74881,15.868,0.006
4063.75224,15.862,0.006
4063.75908,15.852,0.006
4063.76252,15.868,0.006
4063.76594,15.862,0.006
4063.76937,15.864,0.006
4063.77278,15.869,0.006
4063.77619,15.864,0.006
4063.77962,15.845,0.006
4063.78303,15.858,0.004
4063.78645,15.862,0.004
4063.78989,15.857,0.006
4063.79714,15.869,0.006
4063.80055,15.863,0.006
4063.80399,15.874,0.004
4063.80741,15.860,0.004
4063.81084,15.849,0.004
4063.81468,15.854,0.004
4063.81812,15.856,0.004
4063.82155,15.864,0.004
4063.82620,15.861,0.004
4063.82961,15.863,0.004
4063.83623,15.863,0.004
4063.83966,15.854,0.004
4063.84307,15.857,0.004
4063.84651,15.861,0.004
4063.84995,15.859,0.004
4063.85338,15.864,0.004
4063.85680,15.865,0.004
4063.86024,15.873,0.006
4067.73200,15.861,0.006
4067.73542,15.866,0.006
4067.73886,15.869,0.006
4067.74227,15.867,0.006
4067.74570,15.858,0.006
4067.74911,15.861,0.006
4067.75255,15.857,0.006
4067.75600,15.867,0.006
4067.75942,15.861,0.006
4067.76285,15.875,0.006
4067.76629,15.856,0.006
4067.76967,15.859,0.006
4067.77311,15.864,0.006
4067.77653,15.869,0.006
4067.77996,15.853,0.006
4067.78456,15.862,0.006
4067.78799,15.854,0.006
4067.79141,15.858,0.006
4067.79486,15.865,0.004
4067.79831,15.858,0.006
4067.80174,15.857,0.004
4067.80517,15.869,0.004
4067.80861,15.856,0.006
4067.81203,15.865,0.006
4067.81544,15.862,0.004
4067.81884,15.857,0.004
4067.82226,15.855,0.004
4067.82573,15.848,0.004
4067.82915,15.858,0.004
4067.83260,15.862,0.004
4067.83773,15.858,0.004
4067.84118,15.857,0.004
4067.84462,15.856,0.004
4067.84802,15.849,0.004
4067.85146,15.862,0.006
4067.85486,15.850,0.006
4067.85830,15.854,0.006
4075.74863,15.861,0.006
4075.75206,15.861,0.006
4075.75549,15.871,0.006
4075.75892,15.869,0.006
4075.76235,15.855,0.006
4075.76576,15.859,0.006
4075.76917,15.860,0.006
4075.77260,15.854,0.004
4075.77604,15.860,0.006
4075.77945,15.860,0.004
4075.78289,15.858,0.004
4075.78630,15.864,0.004
4075.78972,15.860,0.004
4075.79313,15.859,0.004
4075.79654,15.865,0.004
4075.80501,15.863,0.004
4075.80842,15.870,0.006
4075.81186,15.867,0.004
4075.81528,15.862,0.004
4075.81869,15.858,0.004
4075.82213,15.855,0.004
4075.82555,15.861,0.004
4075.82898,15.858,0.004
4075.83241,15.866,0.006
4075.83928,15.863,0.006
4075.84270,15.853,0.004
4075.84612,15.858,0.004
4075.85242,15.857,0.004
4075.85586,15.852,0.006
4075.85930,15.849,0.006
4087.75681,15.867,0.004
4087.76022,15.862,0.004
4087.76367,15.860,0.004
4087.76941,15.862,0.004
4087.77284,15.862,0.004
4087.77626,15.858,0.004
4087.77969,15.862,0.004
4087.78311,15.863,0.004
4087.78656,15.847,0.004
4087.78996,15.862,0.004
4087.79340,15.865,0.004
4087.79680,15.868,0.004
4087.80025,15.861,0.004
4087.80369,15.869,0.004
4087.80712,15.860,0.004
4087.81055,15.867,0.004
4087.81397,15.851,0.004
4087.81737,15.866,0.004
4087.82192,15.876,0.004
4087.82535,15.858,0.004
4087.82878,15.858,0.004
4087.83223,15.859,0.004
4087.83566,15.861,0.004
4087.83909,15.860,0.004
4087.84250,15.861,0.004
4087.84592,15.865,0.004
4087.84935,15.859,0.004
4087.85279,15.866,0.004
4087.85617,15.874,0.004
4087.85958,15.868,0.006
4087.86301,15.870,0.006
4095.73907,15.863,0.004
4095.74246,15.862,0.004
4095.74589,15.861,0.004
4095.74930,15.869,0.004
4095.75269,15.870,0.004
4095.75613,15.859,0.004
4095.75954,15.852,0.004
4095.76296,15.857,0.004
4095.76639,15.861,0.004
4095.76981,15.860,0.004
4095.77323,15.862,0.004
4095.77665,15.862,0.004
4095.78007,15.859,0.004
4095.78350,15.855,0.004
4095.78693,15.844,0.004
4095.79168,15.863,0.004
4095.79511,15.867,0.004
4095.79852,15.862,0.004
4095.80194,15.866,0.004
4095.80539,15.874,0.004
4095.80882,15.867,0.004
4095.81223,15.863,0.004
4095.81567,15.866,0.004
4095.81911,15.865,0.004
4095.82253,15.865,0.004
4095.82596,15.847,0.004
4095.82937,15.847,0.004
4095.83280,15.858,0.004
4095.83628,15.859,0.004
4095.83971,15.872,0.004
4095.84541,15.859,0.004
4095.84883,15.864,0.004
4095.85226,15.866,0.004
4095.85570,15.861,0.004
4095.85911,15.855,0.004
4095.86255,15.855,0.004
4099.72713,15.844,0.004
4099.73266,15.862,0.004
4099.73609,15.860,0.004
4099.73951,15.855,0.004
4099.74295,15.848,0.004
4099.74636,15.859,0.004
4099.74978,15.859,0.004
4099.75321,15.862,0.004
4099.75663,15.855,0.004
4099.76007,15.853,0.004
4099.76348,15.873,0.006
4099.76690,15.859,0.006
4099.77029,15.876,0.006
4099.78070,15.859,0.004
4099.78413,15.866,0.006
4099.78757,15.866,0.006
4099.81092,15.857,0.004
4099.81435,15.867,0.004
4099.81779,15.861,0.004
4099.82122,15.856,0.004
4099.82466,15.854,0.004
4099.82807,15.860,0.004
4099.83148,15.864,0.004
4099.83490,15.859,0.004
4099.83833,15.863,0.004
4099.84176,15.855,0.004
4099.84520,15.855,0.004
4099.84865,15.848,0.004
4099.85208,15.861,0.004
4099.85549,15.869,0.004
4099.85891,15.865,0.004
4099.86491,15.866,0.004
4099.86834,15.868,0.004
4099.87176,15.845,0.006
4107.74321,15.845,0.006
4107.74740,15.845,0.006
4107.75642,15.865,0.006
4107.76015,15.860,0.006
4107.76390,15.865,0.006
4107.76730,15.857,0.004
4107.77073,15.863,0.006
4107.77414,15.872,0.006
4107.77757,15.871,0.006
4107.78099,15.867,0.007
4107.81341,15.858,0.006
4107.81725,15.866,0.006
4107.82098,15.873,0.006
4107.82482,15.872,0.006
4107.82859,15.855,0.006
4107.83229,15.863,0.006
4107.83596,15.872,0.006
4107.84058,15.867,0.006
4107.84425,15.871,0.006
4107.84789,15.849,0.006
4107.85161,15.858,0.004
4107.85530,15.861,0.004
4107.85897,15.874,0.006
4107.86261,15.863,0.006
4107.86638,15.861,0.006
4119.65098,15.865,0.006
4119.65813,15.863,0.006
4119.66528,15.866,0.006
4119.67244,15.855,0.006
4119.67959,15.859,0.006
4119.68672,15.866,0.006
4119.69387,15.855,0.006
4119.70652,15.861,0.006
4123.73360,15.864,0.004
4123.73761,15.866,0.004
4123.74131,15.862,0.004
4123.74474,15.851,0.004
4123.75077,15.858,0.004
4123.75489,15.868,0.004
4123.75833,15.864,0.004
4123.76239,15.858,0.004
4123.76643,15.854,0.004
4123.77061,15.873,0.004
4123.77494,15.864,0.004
4123.77868,15.862,0.004
4123.78210,15.856,0.004
4123.78552,15.859,0.004
4123.78893,15.854,0.004
4123.79238,15.860,0.004
4123.79626,15.868,0.004
4123.79970,15.861,0.004
4123.80313,15.874,0.004
4123.80656,15.858,0.004
4123.80999,15.869,0.004
4123.81409,15.861,0.004
4123.81752,15.870,0.004
4123.82095,15.861,0.004
4123.82438,15.861,0.004
4123.82780,15.864,0.004
4123.83156,15.865,0.004
4123.83500,15.871,0.004
4123.83844,15.860,0.004
4123.84187,15.864,0.004
4123.84530,15.868,0.004
4123.84906,15.864,0.004
4123.85249,15.858,0.004
4123.85594,15.854,0.004
4123.85939,15.862,0.004
4123.86280,15.859,0.004
4123.86655,15.853,0.004
4123.86998,15.862,0.004
4123.87339,15.871,0.004
4123.87681,15.869,0.004
4123.88022,15.867,0.004
4123.88395,15.868,0.006
4127.73100,15.864,0.004
4127.73500,15.874,0.004
4127.73896,15.858,0.004
4127.74322,15.859,0.004
4127.74725,15.872,0.004
4127.75145,15.856,0.004
4127.75486,15.855,0.004
4127.75829,15.860,0.004
4127.76171,15.856,0.004
4127.76513,15.862,0.004
4127.76891,15.865,0.004
4127.77233,15.863,0.004
4127.77575,15.860,0.004
4127.77920,15.867,0.004
4127.78264,15.868,0.004
4127.78649,15.859,0.004
4127.78993,15.866,0.004
4127.79335,15.876,0.004
4127.79675,15.853,0.004
4127.80019,15.856,0.004
4127.80421,15.853,0.004
4127.80764,15.854,0.004
4127.81108,15.862,0.004
4127.81453,15.850,0.004
4127.81792,15.857,0.004
4127.82133,15.843,0.004
4127.82477,15.844,0.004
4127.82822,15.847,0.004
4127.83163,15.852,0.004
4127.83506,15.857,0.004
4127.83849,15.843,0.004
4127.84192,15.858,0.004
4127.84535,15.858,0.004
4127.84876,15.850,0.004
4127.85219,15.854,0.004
4127.85607,15.851,0.004
4127.85949,15.850,0.004
4127.86290,15.861,0.004
4127.86635,15.855,0.004
4127.86977,15.843,0.004
4127.88168,15.864,0.004
4127.88539,15.861,0.004
4127.88910,15.871,0.006
4131.63160,15.862,0.004
4131.63624,15.866,0.004
4131.64096,15.867,0.004
4131.64499,15.858,0.004
4131.64950,15.857,0.006
4131.65362,15.873,0.004
4131.65746,15.854,0.004
4131.66091,15.858,0.004
4131.66432,15.863,0.004
4131.67151,15.865,0.004
4131.67576,15.847,0.004
4131.67981,15.865,0.004
4131.68407,15.863,0.004
4131.68879,15.864,0.004
4131.69276,15.858,0.004
4131.69737,15.871,0.004
4131.70119,15.857,0.004
4131.70500,15.844,0.004
4131.70892,15.854,0.004
4131.71234,15.867,0.004
4131.71576,15.850,0.004
4131.71964,15.854,0.004
4131.72305,15.865,0.004
4131.72649,15.864,0.004
4131.73053,15.870,0.004
4131.73466,15.869,0.004
4131.73892,15.872,0.004
4131.74424,15.854,0.004
4131.74877,15.862,0.004
4131.75278,15.880,0.004
4131.75622,15.868,0.004
4131.75964,15.871,0.004
4131.76307,15.863,0.004
4131.76651,15.864,0.004
4131.76995,15.866,0.004
4131.77338,15.866,0.004
4131.77682,15.863,0.004
4131.78023,15.864,0.004
4131.78367,15.859,0.004
4131.78709,15.865,0.004
4131.79051,15.857,0.004
4131.79393,15.862,0.004
4131.79734,15.879,0.004
4131.80077,15.863,0.004
4131.80484,15.857,0.004
4131.80878,15.868,0.004
4131.81219,15.867,0.004
4131.81559,15.864,0.004
4131.81903,15.855,0.004
4131.82245,15.862,0.004
4131.82587,15.862,0.004
4131.82975,15.861,0.004
4131.83365,15.867,0.004
4131.83708,15.865,0.004
4131.84049,15.871,0.004
4131.84391,15.870,0.004
4131.84733,15.860,0.004
4131.85075,15.863,0.004
4131.85719,15.869,0.004
4131.86106,15.862,0.004
4131.86450,15.865,0.004
4131.86795,15.864,0.004
4131.87142,15.856,0.004
4131.87576,15.860,0.004
4140.69700,15.865,0.007
4140.70045,15.867,0.007
