T,Flux,E
6047.93559,15.300,0.004
6048.68251,15.234,0.003
6048.69524,15.296,0.003
6048.70903,15.302,0.003
6048.72162,15.299,0.003
6048.73555,15.293,0.003
6048.76123,15.291,0.003
6048.77380,15.294,0.003
6048.79661,15.298,0.003
6048.81039,15.291,0.003
6048.82395,15.299,0.003
6048.84088,15.299,0.003
6048.85355,15.300,0.003
6048.86799,15.295,0.003
6048.88434,15.295,0.003
6048.89955,15.305,0.003
6048.91267,15.299,0.003
6048.92542,15.301,0.003
6048.93797,15.302,0.004
6049.67784,15.303,0.003
6049.69149,15.298,0.003
6049.70393,15.301,0.003
6049.73077,15.300,0.003
6049.74433,15.298,0.003
6049.75758,15.294,0.003
6049.78127,15.292,0.003
6049.80346,15.293,0.003
6049.81618,15.303,0.003
6049.82955,15.305,0.003
6049.84344,15.297,0.003
6049.85681,15.298,0.003
6049.87230,15.298,0.003
6049.88513,15.302,0.003
6049.89798,15.298,0.003
6049.91139,15.295,0.003
6049.92434,15.288,0.003
6049.93712,15.295,0.004
6050.65305,15.293,0.004
6050.66768,15.296,0.004
6050.68031,15.291,0.003
6050.69326,15.293,0.004
6050.70597,15.294,0.003
6050.71956,15.296,0.004
6050.73236,15.307,0.003
6050.76630,15.298,0.003
6050.78922,15.297,0.003
6050.80272,15.307,0.003
6050.81609,15.292,0.004
6050.82950,15.303,0.003
6050.84263,15.303,0.004
6050.85568,15.296,0.004
6050.86861,15.289,0.004
6050.88150,15.300,0.004
6050.89461,15.300,0.003
6050.90735,15.305,0.003
6050.92022,15.304,0.003
6050.93328,15.302,0.004
6051.65129,15.299,0.004
6051.66240,15.302,0.003
6051.72618,15.299,0.003
6051.73891,15.296,0.003
6051.75172,15.301,0.003
6052.65071,15.301,0.004
6052.66349,15.295,0.003
6052.67616,15.299,0.004
6052.68892,15.290,0.003
6052.70156,15.299,0.003
6052.72409,15.300,0.003
6052.74652,15.298,0.003
6052.75917,15.291,0.003
6052.77227,15.298,0.003
6052.78533,15.293,0.003
6052.79832,15.306,0.003
6052.81136,15.288,0.003
6052.82588,15.295,0.003
6052.83879,15.294,0.003
6052.85232,15.298,0.003
6052.86516,15.293,0.003
6052.87844,15.294,0.003
6052.89111,15.287,0.003
6052.90402,15.303,0.003
6052.91681,15.301,0.003
6052.92965,15.294,0.003
6053.64480,15.308,0.004
6053.65322,15.314,0.004
6053.66620,15.292,0.004
6053.68092,15.294,0.004
6053.69359,15.310,0.004
6053.70625,15.293,0.004
6053.71882,15.297,0.003
6053.73132,15.297,0.003
6053.75372,15.301,0.003
6053.77568,15.299,0.003
6053.78871,15.290,0.003
6053.80164,15.290,0.003
6053.82791,15.303,0.003
6053.84159,15.297,0.003
6053.85701,15.304,0.003
6053.87131,15.294,0.003
6053.88537,15.297,0.003
6053.89800,15.304,0.003
6053.91110,15.303,0.004
6053.92441,15.302,0.004
6054.85647,15.303,0.003
6054.87200,15.296,0.003
6054.88280,15.299,0.003
6054.89433,15.298,0.003
6054.90437,15.295,0.004
6054.91956,15.297,0.004
6055.92830,15.302,0.004
6057.67408,15.299,0.004
6057.73607,15.296,0.005
6057.76935,15.290,0.005
6057.80704,15.303,0.004
6057.83440,15.295,0.004
6057.86730,15.294,0.004
6057.89874,15.296,0.004
6057.91335,15.303,0.004
6057.93200,15.304,0.004
6058.66544,15.296,0.004
6058.68736,15.298,0.004
6058.70146,15.299,0.003
6058.71398,15.294,0.003
6058.72861,15.298,0.004
6058.74107,15.295,0.003
6058.75372,15.300,0.003
6058.76627,15.298,0.003
6058.78094,15.301,0.003
6058.79781,15.302,0.003
6058.81542,15.295,0.003
6058.83093,15.299,0.003
6058.84442,15.302,0.003
6058.85904,15.296,0.003
6058.87170,15.297,0.003
6058.88609,15.297,0.003
6058.89866,15.304,0.003
6058.91165,15.296,0.003
6058.92455,15.304,0.004
6058.93862,15.296,0.004
6059.66626,15.305,0.003
6059.68082,15.297,0.003
6059.69342,15.299,0.003
6059.70680,15.295,0.003
6059.71925,15.301,0.003
6059.73207,15.300,0.003
6059.74476,15.304,0.003
6059.75751,15.293,0.004
6059.77048,15.297,0.003
6059.78362,15.300,0.003
6059.80690,15.295,0.003
6059.83066,15.295,0.003
6059.84366,15.295,0.003
6059.85665,15.290,0.003
6059.86947,15.288,0.003
6059.88267,15.307,0.003
6059.89561,15.300,0.003
6059.90835,15.296,0.003
6059.92155,15.298,0.003
6059.93467,15.302,0.003
6060.77612,15.294,0.003
6060.79089,15.290,0.003
6060.80787,15.294,0.003
6061.66988,15.302,0.004
6061.68299,15.298,0.004
6061.69600,15.298,0.004
6061.70879,15.297,0.004
6061.72172,15.301,0.003
6061.73481,15.298,0.003
6061.75841,15.299,0.003
6061.78130,15.296,0.003
6061.79573,15.301,0.003
6061.80941,15.297,0.003
6061.82308,15.300,0.003
6061.83578,15.293,0.003
6061.84833,15.304,0.003
6061.86117,15.292,0.003
6061.87366,15.296,0.003
6061.88657,15.294,0.003
6061.89946,15.300,0.003
6061.91246,15.294,0.004
6061.92512,15.302,0.003
6061.93826,15.302,0.003
6062.65039,15.302,0.004
6062.66294,15.296,0.003
6062.67953,15.301,0.004
6062.69234,15.296,0.003
6062.70546,15.293,0.003
6062.71878,15.295,0.003
6062.73184,15.299,0.003
6062.74480,15.302,0.003
6062.75761,15.297,0.003
6062.77032,15.300,0.003
6062.79442,15.296,0.003
6062.81898,15.298,0.003
6062.83253,15.287,0.003
6062.84559,15.303,0.003
6062.85849,15.300,0.003
6062.87121,15.299,0.003
6062.88391,15.292,0.003
6062.89655,15.299,0.003
6062.90922,15.296,0.003
6062.92188,15.298,0.004
6062.93441,15.293,0.003
6063.73660,15.267,0.004
6063.77363,15.296,0.004
6063.78677,15.302,0.004
6063.80178,15.290,0.004
6063.81476,15.293,0.003
6063.82737,15.290,0.004
6063.84031,15.298,0.004
6063.86309,15.293,0.003
6063.87609,15.295,0.003
6063.89800,15.288,0.003
6063.91057,15.297,0.003
6063.92373,15.300,0.003
6063.93655,15.299,0.004
6064.66121,15.301,0.003
6064.72447,15.292,0.003
6064.73735,15.293,0.003
6064.75019,15.287,0.003
6064.77295,15.298,0.003
6064.79907,15.292,0.003
6064.81461,15.296,0.003
6064.82732,15.293,0.003
6064.84080,15.298,0.003
6064.85423,15.298,0.003
6064.86733,15.302,0.003
6064.88328,15.291,0.003
6064.89596,15.291,0.003
6064.90930,15.291,0.003
6064.92175,15.294,0.003
6064.93448,15.299,0.003
6065.61721,15.308,0.004
6065.63224,15.304,0.004
6065.64494,15.307,0.004
6065.65748,15.299,0.003
6065.67039,15.299,0.003
6065.68341,15.293,0.003
6065.69610,15.299,0.003
6065.70889,15.305,0.003
6065.73134,15.294,0.003
6065.74419,15.300,0.003
6065.76962,15.294,0.003
6065.78259,15.295,0.003
6065.79768,15.292,0.003
6065.81100,15.297,0.003
6065.82381,15.305,0.003
6065.83705,15.295,0.003
6065.85005,15.289,0.003
6066.60772,15.303,0.003
6066.62215,15.293,0.003
6066.63471,15.290,0.003
6066.64726,15.294,0.003
6066.65994,15.295,0.003
6066.67264,15.301,0.003
6066.68535,15.296,0.003
6066.69803,15.289,0.003
6066.71065,15.291,0.003
6066.72342,15.299,0.003
6066.74810,15.284,0.003
6066.76104,15.297,0.003
6066.78789,15.301,0.003
6066.80182,15.297,0.003
6066.81505,15.292,0.003
6066.82798,15.292,0.003
6066.84304,15.299,0.003
6066.85569,15.294,0.003
6066.87036,15.300,0.003
6066.88336,15.295,0.003
6066.89592,15.302,0.003
6066.90866,15.287,0.003
6066.92156,15.300,0.003
6066.93408,15.304,0.003
6067.58857,15.300,0.003
6067.60328,15.292,0.003
6067.61594,15.298,0.003
6067.62852,15.293,0.003
6067.64368,15.298,0.003
6067.65653,15.295,0.003
6067.66933,15.290,0.003
6067.68189,15.296,0.003
6067.69464,15.292,0.003
6067.70769,15.297,0.003
6067.72039,15.300,0.003
6067.74355,15.301,0.003
6067.75665,15.287,0.003
6067.77021,15.296,0.003
6067.79485,15.292,0.003
6067.80795,15.302,0.003
6067.82101,15.293,0.003
6067.83372,15.299,0.003
6067.84733,15.301,0.003
6067.85995,15.294,0.003
6067.87258,15.293,0.003
6067.88517,15.303,0.003
6067.89793,15.294,0.003
6067.91043,15.296,0.003
6067.92304,15.302,0.003
6067.93567,15.298,0.003
6068.60311,15.303,0.004
6068.62474,15.290,0.003
6068.63925,15.298,0.003
6068.65976,15.297,0.003
6068.67539,15.300,0.003
6068.69252,15.296,0.003
6068.70649,15.292,0.003
6068.72224,15.290,0.003
6068.73670,15.292,0.003
6068.75803,15.298,0.003
6068.77896,15.293,0.003
6068.82014,15.292,0.003
6068.83436,15.291,0.003
6068.84865,15.299,0.003
6068.86308,15.302,0.003
6068.87913,15.291,0.003
6068.89338,15.299,0.003
6068.90916,15.301,0.003
6068.92313,15.300,0.003
6068.94334,15.293,0.004
6069.60151,15.294,0.003
6069.61590,15.290,0.003
6069.63069,15.295,0.003
6069.66200,15.295,0.003
6069.67445,15.294,0.003
6069.68714,15.299,0.003
6069.70191,15.298,0.003
6069.71618,15.291,0.003
6069.72892,15.295,0.003
6069.74139,15.288,0.003
6069.76624,15.292,0.003
6069.78129,15.299,0.003
6069.80857,15.292,0.003
6069.82288,15.287,0.003
6069.83752,15.295,0.003
6069.85024,15.292,0.003
6069.86538,15.295,0.003
6069.87811,15.295,0.003
6069.89081,15.288,0.003
6069.90355,15.299,0.003
6069.91634,15.307,0.003
6069.92891,15.301,0.003
6069.94175,15.312,0.003
6070.58535,15.291,0.004
6070.59828,15.295,0.004
6070.61115,15.294,0.004
6070.62388,15.292,0.004
6070.63654,15.302,0.004
6070.64927,15.303,0.004
6070.66200,15.289,0.003
6070.67636,15.297,0.003
6070.68906,15.293,0.003
6070.70187,15.294,0.003
6070.71473,15.298,0.003
6070.72731,15.298,0.003
6070.73982,15.293,0.003
6070.76302,15.294,0.003
6070.77610,15.301,0.003
6070.80035,15.296,0.003
6070.81339,15.294,0.003
6070.82614,15.297,0.003
6070.83858,15.295,0.003
6070.85319,15.291,0.003
6070.86602,15.299,0.003
6070.87875,15.297,0.003
6070.89175,15.302,0.003
6070.90450,15.300,0.003
6070.91820,15.296,0.003
6070.93088,15.293,0.003
6070.94369,15.298,0.004
6071.58408,15.306,0.004
6071.59855,15.301,0.003
6071.61113,15.296,0.003
6071.62387,15.295,0.003
6071.65035,15.303,0.003
6071.66484,15.290,0.003
6071.67744,15.291,0.003
6071.68998,15.293,0.003
6071.70253,15.300,0.003
6071.71611,15.296,0.003
6071.72871,15.294,0.003
6071.75038,15.297,0.003
6071.76399,15.292,0.003
6071.79208,15.301,0.003
6071.80492,15.302,0.003
6071.81781,15.288,0.003
6071.83192,15.296,0.003
6071.84442,15.301,0.003
6071.85709,15.298,0.003
6071.87002,15.299,0.003
6071.88261,15.301,0.003
6071.89545,15.290,0.003
6071.90798,15.294,0.004
6071.92039,15.297,0.004
6071.93294,15.297,0.004
6072.61493,15.289,0.004
6075.58939,15.291,0.003
6075.60355,15.295,0.003
6075.61618,15.299,0.003
6075.62877,15.290,0.003
6075.64172,15.296,0.003
6075.65459,15.297,0.003
6075.66724,15.301,0.003
6075.68000,15.294,0.003
6075.69603,15.302,0.004
6075.70869,15.298,0.003
6075.73074,15.293,0.003
6075.74924,15.293,0.003
6075.77269,15.297,0.003
6075.78550,15.295,0.003
6075.79855,15.300,0.003
6075.81133,15.297,0.003
6075.82511,15.299,0.003
6075.83776,15.299,0.003
6075.85042,15.299,0.003
6075.86956,15.297,0.003
6075.88418,15.303,0.003
6076.57247,15.290,0.003
6076.58519,15.290,0.003
6076.59775,15.292,0.003
6076.61062,15.299,0.003
6076.62343,15.292,0.003
6076.63936,15.300,0.003
6076.65229,15.292,0.003
6076.67363,15.300,0.003
6076.68617,15.292,0.003
6076.69892,15.296,0.003
6076.72075,15.290,0.003
6076.73338,15.293,0.003
6076.75600,15.294,0.003
6076.76934,15.300,0.003
6076.78241,15.299,0.003
6076.79549,15.298,0.003
6076.80835,15.288,0.003
6076.82112,15.294,0.003
6076.83386,15.296,0.004
6076.85054,15.301,0.003
6076.87045,15.295,0.003
6076.88324,15.295,0.003
6076.89701,15.288,0.003
6076.91613,15.308,0.003
6076.92880,15.302,0.003
6076.94119,15.297,0.004
6077.69828,15.291,0.003
6077.70969,15.299,0.003
6077.72965,15.300,0.003
6077.75739,15.284,0.003
6077.77224,15.292,0.003
6077.79512,15.303,0.003
6077.81636,15.302,0.003
6077.82988,15.307,0.003
6077.84263,15.298,0.003
6077.85739,15.292,0.003
6077.87005,15.295,0.003
6077.88620,15.305,0.003
6077.89876,15.290,0.003
6077.91149,15.299,0.003
6077.92492,15.296,0.003
6077.93741,15.306,0.003
6078.59416,15.293,0.003
6078.60693,15.295,0.003
6078.61927,15.301,0.003
6078.63177,15.302,0.004
6078.64471,15.301,0.003
6078.65739,15.296,0.004
6078.67029,15.305,0.003
6078.68308,15.296,0.003
6078.69586,15.298,0.003
6078.72000,15.290,0.003
6078.73321,15.297,0.003
6078.75867,15.300,0.003
6078.77277,15.305,0.003
6078.78716,15.297,0.003
6078.79981,15.302,0.003
6078.81274,15.299,0.003
6078.82540,15.304,0.003
6078.83800,15.304,0.003
6078.85605,15.300,0.003
6078.86951,15.295,0.003
6078.88217,15.294,0.003
6078.89493,15.301,0.003
6078.90767,15.298,0.003
6078.92167,15.303,0.003
6079.55788,15.306,0.003
6079.57038,15.285,0.003
6079.58299,15.300,0.003
6079.59714,15.297,0.003
6079.60969,15.297,0.003
6079.62225,15.291,0.003
6079.63486,15.299,0.003
6079.64758,15.295,0.003
6079.66022,15.293,0.003
6079.67299,15.300,0.003
6079.69349,15.299,0.003
6079.71360,15.298,0.003
6079.73559,15.303,0.003
6079.75913,15.296,0.003
6079.77383,15.293,0.003
6079.78707,15.293,0.003
6079.80031,15.296,0.003
6079.81300,15.296,0.003
6079.83821,15.295,0.003
6079.85107,15.295,0.003
6079.86367,15.303,0.003
6079.87626,15.297,0.003
6079.88887,15.305,0.003
6079.90352,15.305,0.003
6079.91607,15.310,0.003
6079.92866,15.300,0.003
6079.94229,15.305,0.004
6080.56733,15.301,0.004
6080.58001,15.297,0.004
6080.59266,15.294,0.004
6080.60530,15.302,0.004
6080.61805,15.294,0.004
6080.63083,15.305,0.004
6080.64356,15.293,0.003
6080.65625,15.296,0.003
6080.67381,15.298,0.003
6080.69019,15.293,0.003
6080.70446,15.304,0.003
6080.71917,15.294,0.003
6080.73197,15.293,0.003
6080.74584,15.299,0.003
6080.75923,15.294,0.003
6080.77268,15.293,0.003
6080.78553,15.300,0.003
6080.79853,15.292,0.003
6080.82090,15.294,0.003
6080.83383,15.301,0.003
6080.85587,15.307,0.003
6080.86862,15.298,0.004
6080.88132,15.301,0.003
6080.89679,15.296,0.003
6080.91338,15.298,0.003
6080.92608,15.298,0.003
6080.93858,15.298,0.003
6081.55805,15.290,0.004
6081.57269,15.298,0.004
6081.58542,15.297,0.004
6081.59788,15.295,0.004
6081.61049,15.297,0.004
6081.62317,15.296,0.004
6081.63732,15.298,0.003
6081.65138,15.292,0.003
6081.66425,15.302,0.003
6081.67672,15.302,0.003
6081.69684,15.298,0.003
6081.70961,15.297,0.003
6081.72223,15.298,0.003
6081.73523,15.290,0.003
6081.74792,15.296,0.003
6081.76540,15.303,0.003
6081.77123,15.296,0.003
6081.78383,15.297,0.003
6081.80361,15.303,0.003
6081.81961,15.294,0.003
6081.83260,15.303,0.003
6081.84690,15.287,0.003
6081.85978,15.295,0.003
6081.87270,15.303,0.004
6081.88553,15.302,0.004
6081.90725,15.298,0.005
6081.92084,15.315,0.004
6081.93355,15.291,0.004
6081.94579,15.289,0.005
6082.57707,15.299,0.005
6082.59152,15.293,0.005
6082.60448,15.293,0.005
6082.61719,15.285,0.004
6082.63027,15.297,0.005
6082.64320,15.297,0.005
6082.65631,15.287,0.005
6082.66989,15.303,0.005
6082.69426,15.292,0.005
6082.70705,15.290,0.005
6082.72002,15.294,0.005
6082.73151,15.293,0.004
6082.75166,15.303,0.004
6082.77835,15.295,0.005
6082.79733,15.296,0.005
6082.80890,15.291,0.006
6082.82274,15.292,0.004
6082.83545,15.306,0.004
6082.84681,15.294,0.005
6082.85972,15.306,0.005
6082.87239,15.300,0.005
6082.88846,15.287,0.005
6082.90179,15.293,0.005
6085.55307,15.306,0.004
6085.56773,15.293,0.004
6085.58046,15.293,0.004
6085.59335,15.293,0.004
6085.60744,15.291,0.004
6085.61925,15.296,0.004
6085.63039,15.295,0.004
6085.64300,15.290,0.004
6085.65560,15.291,0.003
6085.66664,15.297,0.004
6085.67784,15.298,0.005
6085.68902,15.302,0.005
6085.70319,15.284,0.003
6085.72666,15.300,0.004
6085.73967,15.293,0.004
6085.75350,15.297,0.003
6085.76684,15.297,0.004
6085.77959,15.298,0.003
6085.79227,15.293,0.003
6085.80522,15.293,0.003
6085.81846,15.291,0.004
6085.83112,15.293,0.004
6085.84397,15.295,0.004
6085.85822,15.292,0.004
6085.87094,15.295,0.004
6085.88358,15.290,0.004
6085.89486,15.287,0.004
6085.91129,15.298,0.004
6085.92386,15.303,0.004
6085.93572,15.306,0.005
6086.55189,15.295,0.003
6086.56540,15.302,0.004
6086.58022,15.296,0.003
6086.59276,15.301,0.003
6086.60578,15.296,0.004
6086.61851,15.283,0.003
6086.63521,15.300,0.003
6086.64889,15.285,0.003
6086.66156,15.291,0.003
6086.67521,15.302,0.003
6086.68788,15.299,0.003
6086.71043,15.294,0.003
6086.72481,15.301,0.003
6086.75099,15.295,0.003
6086.76388,15.295,0.003
6086.77663,15.294,0.003
6086.78929,15.302,0.003
6086.80376,15.295,0.004
6086.81745,15.300,0.003
6086.83409,15.291,0.003
6086.85230,15.295,0.003
6086.86635,15.288,0.004
6086.87892,15.298,0.004
6086.89374,15.297,0.004
6086.90889,15.304,0.004
6086.92256,15.288,0.004
6087.54153,15.297,0.004
6087.55175,15.304,0.003
6087.58486,15.291,0.003
6087.59750,15.292,0.003
6087.61000,15.305,0.004
6087.72183,15.299,0.003
6087.74045,15.311,0.004
6087.76536,15.298,0.003
6087.77822,15.294,0.003
6087.80226,15.296,0.003
6087.81584,15.290,0.003
6087.82924,15.294,0.003
6087.84194,15.293,0.004
6087.85626,15.303,0.004
6088.55474,15.289,0.004
6088.56974,15.296,0.003
6088.58232,15.296,0.003
6088.59494,15.296,0.003
6088.60743,15.292,0.003
6088.62062,15.297,0.003
6088.63331,15.295,0.003
6088.64589,15.295,0.003
6088.65853,15.294,0.003
6088.67108,15.293,0.003
6088.68398,15.296,0.003
6089.62450,15.301,0.003
6089.63718,15.296,0.003
6089.65016,15.287,0.003
6089.66358,15.309,0.003
6089.67596,15.298,0.003
6089.68847,15.308,0.003
6089.72313,15.313,0.003
6089.73681,15.289,0.003
6089.75905,15.292,0.003
6089.77257,15.309,0.003
6089.78743,15.296,0.003
6089.80010,15.311,0.003
6089.81278,15.305,0.003
6089.84857,15.295,0.003
6089.86152,15.290,0.003
6089.91172,15.299,0.003
6089.92363,15.305,0.004
6092.56811,15.298,0.004
6092.58068,15.301,0.004
6092.59326,15.300,0.003
6092.60614,15.299,0.003
6092.61873,15.294,0.003
6092.63135,15.300,0.003
6092.64395,15.294,0.003
6092.65907,15.306,0.003
6092.67170,15.297,0.003
6092.76074,15.296,0.003
6092.77687,15.300,0.003
6092.80113,15.297,0.003
6092.83931,15.289,0.003
6092.85696,15.307,0.003
6092.87068,15.294,0.004
6092.89093,15.303,0.004
6092.90377,15.287,0.004
6093.54606,15.296,0.003
6093.55852,15.300,0.004
6093.57380,15.299,0.004
6093.58761,15.304,0.003
6093.60033,15.298,0.003
6093.61313,15.291,0.003
6093.62568,15.298,0.003
6093.63819,15.299,0.004
6093.65098,15.295,0.003
6093.66365,15.294,0.003
6093.68619,15.297,0.003
6093.69877,15.300,0.003
6093.72415,15.293,0.003
6093.76051,15.295,0.003
6093.77367,15.297,0.004
6093.78611,15.292,0.004
6093.79879,15.302,0.004
6093.81335,15.297,0.004
6093.82611,15.293,0.003
6093.83858,15.294,0.004
6093.85212,15.300,0.004
6093.86466,15.301,0.004
6093.88322,15.306,0.004
6094.54819,15.291,0.004
6094.56251,15.300,0.004
6094.58567,15.288,0.004
6094.61198,15.291,0.004
6094.62453,15.292,0.004
6094.63708,15.294,0.003
6094.64960,15.299,0.003
6094.66210,15.288,0.004
6094.67460,15.302,0.003
6094.68739,15.298,0.004
6094.71022,15.303,0.003
6094.72441,15.296,0.004
6094.74661,15.301,0.003
6094.75901,15.299,0.003
6094.77162,15.300,0.003
6094.78413,15.294,0.003
6094.79734,15.299,0.003
6094.81064,15.299,0.003
6094.82417,15.297,0.003
6094.83695,15.303,0.003
6094.84989,15.299,0.004
6094.86270,15.303,0.004
6094.88691,15.307,0.004
6094.89985,15.305,0.004
6094.91136,15.294,0.004
6096.57010,15.286,0.004
6096.58497,15.300,0.004
6096.59832,15.280,0.003
6096.61144,15.301,0.003
6096.62784,15.294,0.003
6096.64394,15.294,0.003
6096.65659,15.292,0.003
6096.66987,15.286,0.003
6096.68326,15.300,0.003
6096.70117,15.289,0.003
6096.71840,15.297,0.004
6096.73118,15.298,0.004
6096.74521,15.297,0.003
6096.75788,15.291,0.004
6096.77044,15.299,0.003
6096.78309,15.302,0.004
6096.79719,15.297,0.004
6096.80976,15.305,0.003
6096.82472,15.297,0.003
6096.83807,15.303,0.003
6096.85058,15.302,0.004
6096.86528,15.294,0.004
6096.87790,15.298,0.004
6096.89303,15.300,0.004
6096.90309,15.298,0.004
6097.66011,15.295,0.004
6097.67355,15.294,0.004
6097.70616,15.297,0.004
6097.72400,15.299,0.004
6097.74623,15.302,0.004
6097.75982,15.303,0.004
6097.77234,15.294,0.004
6097.78496,15.304,0.003
6097.79767,15.309,0.003
6097.81017,15.305,0.004
6097.82261,15.303,0.004
6097.83521,15.302,0.004
6097.84778,15.303,0.004
6097.86226,15.311,0.004
6097.87564,15.308,0.004
6097.88819,15.302,0.004
6097.90094,15.313,0.004
6098.54212,15.301,0.004
6098.55679,15.293,0.004
6098.57427,15.291,0.004
6098.59098,15.294,0.004
6098.60556,15.291,0.004
6098.61813,15.293,0.004
6098.63060,15.287,0.004
6098.64320,15.294,0.004
6098.65575,15.295,0.003
6098.66901,15.297,0.003
6098.68167,15.293,0.004
6098.70670,15.301,0.004
6098.73207,15.289,0.003
6098.74470,15.304,0.003
6098.75738,15.300,0.003
6098.77021,15.288,0.003
6098.78511,15.296,0.003
6098.79791,15.302,0.003
6098.81075,15.291,0.003
6098.82398,15.291,0.004
6098.83664,15.293,0.003
6098.84935,15.301,0.003
6098.86199,15.293,0.004
6098.87455,15.301,0.004
6098.88761,15.301,0.004
6098.89732,15.303,0.004
6099.60084,15.303,0.004
6099.63620,15.285,0.004
6099.70695,15.297,0.004
6099.72181,15.291,0.004
6099.74483,15.303,0.004
6099.77597,15.304,0.004
6099.78866,15.294,0.004
6100.51051,15.305,0.004
6100.52385,15.303,0.004
6100.53638,15.297,0.004
6100.56690,15.299,0.004
6100.57948,15.294,0.004
6100.59447,15.308,0.004
6100.60684,15.296,0.003
6100.61937,15.302,0.004
6100.63182,15.290,0.003
6100.64449,15.296,0.003
6100.66650,15.297,0.003
6100.67992,15.287,0.003
6100.70446,15.293,0.003
6100.71787,15.287,0.003
6100.73066,15.296,0.003
6100.74372,15.296,0.003
6100.75627,15.291,0.003
6100.76883,15.302,0.004
6100.78149,15.302,0.004
6100.80399,15.299,0.003
6100.81718,15.294,0.004
6100.83193,15.297,0.004
6100.84464,15.297,0.004
6100.85712,15.302,0.004
6100.86963,15.291,0.004
6100.88223,15.298,0.004
6100.89668,15.290,0.004
6101.50791,15.290,0.004
6101.52058,15.303,0.004
6101.53325,15.295,0.003
6101.54596,15.294,0.003
6101.55854,15.292,0.003
6101.57105,15.288,0.004
6101.58352,15.297,0.003
6101.59608,15.288,0.003
6101.60909,15.297,0.003
6101.62167,15.295,0.003
6101.63442,15.297,0.003
6101.64862,15.295,0.003
6101.66131,15.289,0.003
6101.67421,15.294,0.003
6101.70093,15.289,0.003
6101.72304,15.295,0.003
6101.73611,15.300,0.003
6101.74875,15.291,0.003
6101.76200,15.290,0.003
6101.77491,15.295,0.003
6101.78748,15.295,0.003
6101.80098,15.297,0.003
6101.81818,15.294,0.003
6101.83138,15.298,0.003
6101.84852,15.303,0.004
6101.86113,15.306,0.004
6102.50247,15.284,0.004
6102.50885,15.304,0.004
6102.52294,15.303,0.004
6102.53537,15.299,0.004
6102.54783,15.293,0.003
6102.56034,15.283,0.005
6102.58331,15.294,0.004
6102.59623,15.300,0.003
6102.61787,15.291,0.003
6102.63098,15.299,0.003
6102.64349,15.295,0.003
6102.65722,15.297,0.003
6102.66998,15.297,0.003
6102.68304,15.292,0.003
6102.69777,15.303,0.003
6102.71050,15.299,0.003
6102.72312,15.295,0.003
6102.73593,15.294,0.003
6102.74844,15.303,0.003
6102.76203,15.299,0.003
6102.77473,15.298,0.003
6102.78856,15.297,0.003
6102.80185,15.285,0.003
6102.81527,15.301,0.003
6102.82902,15.292,0.003
6102.84178,15.297,0.004
6102.85545,15.295,0.003
6102.87112,15.297,0.004
6102.88076,15.308,0.004
6103.49221,15.291,0.004
6103.49697,15.291,0.004
6103.51241,15.295,0.004
6103.52559,15.297,0.003
6103.53933,15.296,0.003
6103.55174,15.297,0.003
6103.56572,15.286,0.003
6103.57891,15.293,0.004
6103.59140,15.295,0.003
6103.60582,15.299,0.003
6103.62962,15.294,0.003
6103.64227,15.294,0.003
6103.66420,15.294,0.003
6103.67675,15.288,0.003
6103.69127,15.289,0.003
6103.70456,15.289,0.003
6103.71742,15.299,0.003
6103.73216,15.297,0.003
6103.74472,15.287,0.003
6103.75728,15.291,0.003
6103.77766,15.292,0.003
6103.79760,15.294,0.003
6103.81084,15.292,0.003
6103.82674,15.302,0.003
6103.84459,15.296,0.004
6104.49590,15.286,0.003
6104.50365,15.298,0.003
6104.51379,15.298,0.003
6104.52626,15.299,0.003
6104.53920,15.303,0.003
6104.55167,15.298,0.003
6104.56430,15.295,0.003
6104.57675,15.299,0.003
6104.58926,15.288,0.003
6104.61291,15.291,0.003
6104.62532,15.298,0.003
6104.64865,15.300,0.003
6104.66199,15.298,0.003
6104.67459,15.296,0.003
6104.68897,15.296,0.003
6104.70210,15.294,0.003
6104.71682,15.296,0.003
6104.72934,15.291,0.003
6104.74324,15.294,0.003
6104.75559,15.293,0.003
6104.76798,15.288,0.003
6104.78275,15.295,0.003
6104.79523,15.294,0.003
6104.80927,15.296,0.003
6104.82233,15.300,0.003
6104.84125,15.294,0.003
6104.85364,15.301,0.003
6104.87395,15.305,0.003
6104.88073,15.292,0.003
6105.49767,15.295,0.004
6105.50522,15.294,0.004
6105.51450,15.283,0.004
6105.52715,15.287,0.004
6105.53979,15.290,0.003
6105.55240,15.232,0.004
6105.56480,15.292,0.004
6105.58010,15.283,0.004
6105.60077,15.305,0.003
6105.62290,15.294,0.003
6105.64962,15.300,0.003
6105.66418,15.297,0.003
6105.67790,15.297,0.003
6105.69176,15.302,0.003
6105.70453,15.296,0.003
6105.71694,15.294,0.003
6105.73139,15.290,0.003
6105.74416,15.297,0.004
6105.75678,15.306,0.004
6105.77107,15.299,0.004
6106.56380,15.298,0.004
6106.62273,15.298,0.004
6106.63539,15.304,0.003
6106.64800,15.301,0.003
6106.69112,15.297,0.004
6108.50049,15.298,0.004
6108.51294,15.295,0.004
6108.52540,15.299,0.004
6108.53789,15.295,0.004
6108.55166,15.295,0.003
6108.56427,15.299,0.003
6108.57690,15.287,0.003
6108.60147,15.288,0.003
6108.61691,15.302,0.003
6108.63042,15.289,0.003
6108.64307,15.296,0.003
6108.66791,15.294,0.003
