T,Flux,E
2465.67898,15.307,0.006
2465.68792,15.298,0.006
2465.69697,15.298,0.006
2465.70599,15.294,0.006
2465.71516,15.304,0.006
2465.72441,15.293,0.006
2465.73340,15.300,0.006
2465.74366,15.308,0.006
2465.75259,15.303,0.006
2465.76854,15.296,0.007
2465.77752,15.300,0.007
2465.78893,15.302,0.007
2465.79779,15.306,0.007
2465.80665,15.307,0.007
2465.81575,15.308,0.007
2465.82552,15.307,0.007
2465.83450,15.296,0.007
2465.84545,15.300,0.008
2466.75276,15.293,0.007
2468.45903,15.294,0.011
2468.46778,15.311,0.007
2468.47755,15.291,0.007
2468.48821,15.298,0.006
2468.49703,15.300,0.006
2468.50704,15.300,0.006
2468.51629,15.308,0.006
2468.52620,15.295,0.006
2468.53520,15.307,0.006
2468.54491,15.298,0.006
2468.55375,15.297,0.006
2468.56267,15.298,0.006
2468.57153,15.311,0.006
2468.58249,15.297,0.006
2468.59148,15.304,0.006
2468.60056,15.298,0.006
2468.60949,15.294,0.006
2468.62033,15.303,0.006
2468.62912,15.291,0.006
2468.63801,15.295,0.006
2468.64867,15.299,0.006
2468.65802,15.305,0.006
2468.66797,15.310,0.006
2468.67782,15.306,0.006
2468.68670,15.300,0.006
2468.69554,15.299,0.006
2468.70433,15.307,0.006
2468.71433,15.299,0.006
2468.72347,15.297,0.006
2468.73419,15.296,0.006
2468.74299,15.302,0.006
2468.75270,15.304,0.006
2468.76160,15.312,0.006
2468.77057,15.301,0.006
2468.77948,15.309,0.006
2468.78949,15.299,0.007
2468.79858,15.293,0.006
2468.80783,15.295,0.006
2468.81823,15.300,0.007
2468.82704,15.302,0.007
2468.83594,15.295,0.007
2470.46813,15.294,0.007
2472.47234,15.291,0.006
2474.46843,15.307,0.007
2482.62514,15.299,0.007
2485.63512,15.302,0.007
2489.70596,15.299,0.006
2492.65064,15.299,0.006
2494.70501,15.305,0.006
2497.50757,15.292,0.007
2499.54335,15.306,0.006
2501.57111,15.306,0.006
2511.55130,15.295,0.007
2517.48432,15.312,0.008
2521.52055,15.295,0.006
2537.48108,15.294,0.007
2540.49766,15.316,0.007
2546.50825,15.295,0.007
2550.48952,15.301,0.007
2554.56141,15.300,0.007
2558.49794,15.307,0.007
2565.49080,15.301,0.010
2693.89508,15.299,0.006
2698.89301,15.295,0.006
2711.87605,15.290,0.006
2730.89673,15.301,0.006
2743.77314,15.293,0.006
2748.79167,15.299,0.007
2755.78159,15.302,0.006
2758.93298,15.296,0.008
2765.78972,15.303,0.006
2769.77432,15.307,0.004
2782.71288,15.295,0.007
2784.70184,15.306,0.006
2786.59189,15.304,0.008
2788.68920,15.307,0.006
2790.79429,15.312,0.006
2792.53122,15.311,0.008
2794.55734,15.292,0.008
2796.56624,15.300,0.006
2802.56461,15.296,0.008
2808.63366,15.302,0.007
2810.57192,15.310,0.007
2810.63534,15.299,0.006
2810.66493,15.294,0.006
2810.69467,15.301,0.007
2810.70696,15.302,0.007
2810.72318,15.315,0.006
2810.73549,15.321,0.006
2810.74845,15.308,0.006
2810.76275,15.311,0.006
2810.77423,15.302,0.006
2810.79275,15.299,0.006
2810.81026,15.307,0.006
2810.83773,15.305,0.006
2810.87029,15.293,0.007
